index,category,title,question,group,url,contact,answer
10,bán thời gian,Mẫu kiểm soát bán thời gian (2) Danh mục giấy phép đặc biệt - Quy trình xử lý,"Nhân viên bán thời gian nên điền ""Giấy phép bán thời gian dành cho nhân viên Học viện Sinica cần chuyển giao công nghệ và nghiên cứu khoa học"" như thế nào?",nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo quy định của Academia Sinica, nhân viên bán thời gian phải nộp thư của một công ty khởi nghiệp bán thời gian hoặc doanh nghiệp vì lợi nhuận, điền vào ""Giấy phép bán thời gian cho nhân viên Academia Sinica để đáp ứng nhu cầu chuyển giao công nghệ"". và Nghiên cứu khoa học"" và gửi đến cuộc họp điều hành của viện (bộ phận) trực thuộc hoặc Sau khi cuộc họp kinh doanh của trung tâm nghiên cứu thông qua việc xem xét, nó sẽ được chuyển đến Ủy ban quản lý xung đột lợi ích của Academia Sinica để Academia Sinica xem xét và phê duyệt."
11,bán thời gian,Mẫu kiểm soát bán thời gian (2) Danh mục giấy phép đặc biệt - Quy trình xử lý,"Một nhà nghiên cứu đến từ Academia Sinica cũng là giám đốc của một công ty mới thành lập, ai nên gửi thư?",nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo quy định của Academia Sinica, nếu một nhà nghiên cứu của Academia Sinica đồng thời làm giám đốc của một công ty mới thành lập thì phải có thư của công ty mới thành lập với sự đồng ý của giám đốc nghiên cứu trực thuộc. viện (bộ phận) và trung tâm nghiên cứu và được Academia Sinica phê duyệt."
12,bán thời gian,Mẫu kiểm soát bán thời gian (2) Danh mục giấy phép đặc biệt - Quy trình xử lý,Academia Sinica xem xét đơn đăng ký bán thời gian của nhân viên bán thời gian như thế nào?,nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo Điều 3 của ""Các biện pháp cấp phép bán thời gian cho nhân viên Academia Sinica để đáp ứng nhu cầu chuyển giao công nghệ và nghiên cứu khoa học"", Academia Sinica quy định rằng đơn xin việc bán thời gian của nhân viên bán thời gian sẽ được xem xét ban đầu bởi viện (bộ phận) trực thuộc và trung tâm nghiên cứu và gửi đến viện trực thuộc. Xem xét các cuộc họp học thuật hoặc các cuộc họp kinh doanh của trung tâm nghiên cứu.

Điểm nổi bật của đánh giá bao gồm:

1. Công việc bán thời gian có tuân thủ quy định tại Điều 3, khoản 1 “Quy định về cấp phép bán thời gian cho cán bộ Học viện Sinica đáp ứng nhu cầu chuyển giao công nghệ và nghiên cứu khoa học”"
13,bán thời gian,Mẫu kiểm soát bán thời gian (2) Danh mục giấy phép đặc biệt - Quy trình xử lý,Thủ tục đồng thời làm giám đốc độc lập như thế nào?,nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo quy định của Academia Sinica, thủ tục để đồng thời làm giám đốc độc lập như sau:

1. Khi nhân sự bán thời gian được mời đề cử bổ nhiệm, họ phải được sự đồng ý của người giám sát viện nghiên cứu (bộ phận) và trung tâm nghiên cứu trực thuộc cũng như sự chấp thuận của Academia Sinica.
2. Khi được bầu làm giám đốc độc lập, doanh nghiệp hoạt động vì lợi nhuận phải hoàn tất việc ký hợp đồng hợp tác nghiên cứu ngành với Academia Sinica trong vòng 3 tháng kể từ ngày nhân viên bán thời gian được bầu làm giám đốc độc lập và đồng ý trả lương"
14,bán thời gian,Mẫu kiểm soát bán thời gian (2) Danh mục giấy phép đặc biệt - Quy trình xử lý,"Nếu nhân viên bán thời gian không thể hoàn thành hợp đồng hợp tác nghiên cứu ngành và đồng ý trả phản hồi học thuật, Academia Sinica sẽ xử lý như thế nào?",nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo quy định của Academia Sinica, nếu nhân viên bán thời gian không thể hoàn thành hợp đồng hợp tác nghiên cứu ngành và đồng ý trả phản hồi học thuật, Academia Sinica sẽ không chấp thuận công việc bán thời gian của người đó. Nói cách khác, nếu nhân viên bán thời gian không thể hoàn thành các thủ tục trên như dự kiến, Academia Sinica sẽ không cho phép họ làm việc bán thời gian."
15,bán thời gian,"Các mô hình kiểm soát bán thời gian (2) Danh mục giấy phép đặc biệt - Tránh lợi ích, Tiết lộ lợi ích",Những nhân sự nào được đề cập trong nội dung dịch vụ đó cần bộc lộ sở thích của mình?,nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo quy định của Academia Sinica, những người cần tiết lộ sở thích của mình bao gồm:

1. Các nhà nghiên cứu và kỹ thuật viên nghiên cứu của Academia Sinica đồng thời là giám đốc của các công ty mới thành lập hoặc các vị trí kinh doanh không điều hành trong các doanh nghiệp vì lợi nhuận.
2. Các nhà nghiên cứu và kỹ thuật viên nghiên cứu của Academia Sinica đồng thời giữ các vị trí kinh doanh không hoạt động với tư cách là giám đốc của các công ty mới thành lập hoặc doanh nghiệp vì lợi nhuận có hợp đồng chuyển giao công nghệ hoặc nghiên cứu được tài trợ với Academia Sinica.
3. Các nhà nghiên cứu và kỹ thuật viên nghiên cứu của Academia Sinica và vợ/chồng, con chưa thành niên, cha mẹ và ông bà của họ"
16,bán thời gian,"Các mô hình kiểm soát bán thời gian (2) Danh mục giấy phép đặc biệt - Tránh lợi ích, Tiết lộ lợi ích",Trong trường hợp nào người lao động bán thời gian không được phép làm việc bán thời gian?,nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo quy định của Academia Sinica, nhân viên bán thời gian có một trong các trường hợp sau đây không được phép làm việc bán thời gian:

1. Những người được Ủy ban quản lý lãi suất cho là có xung đột lợi ích sau khi xem xét và không thể áp dụng các biện pháp quản lý tránh lãi suất.
2. Trong thời gian làm việc bán thời gian và trong vòng 2 năm sau khi chấm dứt hợp đồng, bạn nên tránh mua hoặc xem xét kế hoạch kinh doanh với công ty mới thành lập, doanh nghiệp tạo ra lợi nhuận và các doanh nghiệp liên quan nơi ban đầu đảm nhận công việc bán thời gian.
3. Mỗi đơn vị biết rằng cần tránh những"
17,bán thời gian,"Các mô hình kiểm soát bán thời gian (2) Danh mục giấy phép đặc biệt - Tránh lợi ích, Tiết lộ lợi ích",Khi nào người lao động bán thời gian cần rút lui?,nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo quy định của Academia Sinica, nhân viên bán thời gian được yêu cầu tránh mua hoặc xem xét kế hoạch kinh doanh với các công ty khởi nghiệp mới, doanh nghiệp vì lợi nhuận và các công ty liên quan nơi họ ban đầu làm việc bán thời gian trong thời gian làm việc bán thời gian và trong 2 năm sau khi chấm dứt. Tuy nhiên, nếu việc từ chối không có lợi cho cạnh tranh công bằng hoặc lợi ích công cộng thì việc từ chối có thể được miễn trừ với sự chấp thuận của tòa án. Vì vậy, nhân viên bán thời gian cần tránh tiếp xúc với công ty khởi nghiệp, doanh nghiệp vì lợi nhuận và các doanh nghiệp liên quan nơi công việc bán thời gian ban đầu được đảm nhiệm trong thời gian bán thời gian và trong vòng 2 năm sau khi chấm dứt hợp đồng."
18,bán thời gian,"Các mô hình kiểm soát bán thời gian (2) Danh mục giấy phép đặc biệt - Tránh lợi ích, Tiết lộ lợi ích",Academia Sinica có biết những người nào lẽ ra nên tự nguyện tái sử dụng nhưng lại không làm không?,nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo Quy định tránh xung đột lợi ích của Academia Sinica, khi các nhà nghiên cứu và kỹ thuật viên nghiên cứu của Academia Sinica đồng thời là đại diện cổ phiếu đại chúng hoặc giám đốc, giám sát viên hoặc các vị trí tương tự của các doanh nghiệp đầu tư trực tiếp hoặc gián tiếp của chính phủ, họ sẽ tránh các lợi ích theo Tránh xung đột lợi ích Đạo luật dành cho công chức. Vì vậy, Academia Sinica biết rằng những người lẽ ra nên tái sử dụng nhưng lại không tái sử dụng chính mình là:

1. Các nhà nghiên cứu và kỹ thuật viên nghiên cứu của Academia Sinica đồng thời làm việc tại các công ty khởi nghiệp mới có hợp đồng chuyển giao công nghệ hoặc tài trợ nghiên cứu với Academia Sinica"
19,bán thời gian,Mô hình kiểm soát bán thời gian (2) Loại giấy phép đặc biệt-Giảm giá học tập,Đây là vấn đề! Mục đích của việc Academia Sinica thu thập quỹ phản hồi học thuật là gì? Có được nộp đầy đủ vào quỹ nghiên cứu khoa học không?,nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo quy định của Academia Sinica, mục đích thu tiền thưởng học thuật là để hỗ trợ phí bán thời gian cho các nhà nghiên cứu và kỹ thuật viên nghiên cứu của Academia Sinica để làm giám đốc độc lập của các công ty mới thành lập hoặc các công ty vì lợi nhuận hoặc cho hoạt động kinh doanh phi điều hành hoạt động. Các khoản phí bán thời gian này được tính toán dựa trên mức phí bán thời gian thực tế mà các nhà nghiên cứu và kỹ thuật viên nghiên cứu của Academia Sinica nhận được, được tính tương ứng là 15% hoặc 20%.

Sau khi Academia Sinica nhận được phản hồi học thuật, toàn bộ số tiền sẽ được chuyển vào Quỹ nghiên cứu khoa học để hỗ trợ nghiên cứu của Academia Sinica."
20,bán thời gian,Các mô hình kiểm soát bán thời gian (3) Danh mục giấy phép chung,Vậy bạn nghĩ thông báo dịch vụ này của Academia Sinica sẽ có tác động gì đối với sự kiểm soát bán thời gian của các nhà nghiên cứu và kỹ thuật viên nghiên cứu? Họ cần chú ý điều gì?,nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo thông báo dịch vụ này từ Academia Sinica, có bốn điểm chính trong việc kiểm soát bán thời gian của các nhà nghiên cứu và kỹ thuật viên nghiên cứu:

1. Công việc bán thời gian không được ảnh hưởng đến công việc thường xuyên của họ: Công việc bán thời gian của các nhà nghiên cứu và kỹ thuật viên nghiên cứu không được ảnh hưởng đến công việc thường xuyên của họ, nghĩa là họ vẫn phải cống hiến hết mình cho công việc của mình trong thời gian làm việc bán thời gian và phải không được xao nhãng hoặc bỏ bê nhiệm vụ của mình.

2. Phải có sự chấp thuận của giám đốc viện nghiên cứu (bộ phận) và trung tâm nghiên cứu trực thuộc: ứng dụng bán thời gian cho các nhà nghiên cứu và kỹ thuật viên nghiên cứu"
21,bán thời gian,Danh mục báo cáo trạng thái kiểm soát bán thời gian (4),"Tốt rồi! Dựa trên các hạng mục dịch vụ và mô tả dịch vụ được cung cấp, tôi hỏi những câu hỏi sau:",nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Cảm ơn bạn rất nhiều vì câu hỏi của bạn! Theo quy định của Academia Sinica, công việc bán thời gian của các nhà nghiên cứu phải được phê duyệt, nếu không họ sẽ không được chấp thuận hoặc công việc bán thời gian của họ sẽ bị chấm dứt. Vì vậy, nếu nhà nghiên cứu không được chấp thuận làm việc bán thời gian hoặc không công khai công việc bán thời gian theo quy định thì đó là vi phạm.

Ví dụ: nếu một nhà nghiên cứu đồng thời giữ các vị trí trong một doanh nghiệp hoặc nhóm phi lợi nhuận mà không được phê duyệt hoặc không tiết lộ công việc bán thời gian theo quy định thì đó là vi phạm. Một ví dụ khác là khi các nhà nghiên cứu đồng thời làm biên tập viên cho các tạp chí học thuật, bộ sách,"
22,bán thời gian,Danh mục báo cáo trạng thái kiểm soát bán thời gian (4),"Hỏi: Nếu các nhà nghiên cứu tại Academia Sinica làm việc bán thời gian, trong trường hợp nào họ không cần phải xin phép và phê duyệt?",nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo quy định của Academia Sinica, các nhà nghiên cứu làm việc bán thời gian không cần phải xin phép và phê duyệt trong các trường hợp sau:

1. Nghiên cứu viên không giữ chức vụ quản lý đồng thời giữ chức vụ trong các doanh nghiệp, nhóm hoạt động phi lợi nhuận và không nhận thù lao bán thời gian. Tuy nhiên, việc kiêm nhiệm giảng dạy, nghiên cứu ở các trường tư thục phải được cấp trên phê duyệt và được Academia Sinica chấp thuận theo quy định.

2. Nghiên cứu viên không giữ chức vụ quản lý đồng thời giữ chức vụ trên các tạp chí khoa học, bộ sách và ấn phẩm theo quy định của Bộ Giáo dục."
23,bán thời gian,Danh mục báo cáo trạng thái kiểm soát bán thời gian (4),(Đáp án: Xử lý việc tiếp xúc bán thời gian theo đúng quy định),nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo quy định của Academia Sinica, công việc bán thời gian của các nhà nghiên cứu phải được phê duyệt, nếu không, họ sẽ được miễn nộp đơn xin chấp thuận và phê duyệt hoặc có thể chấm dứt công việc bán thời gian theo lệnh. Sau đây là những tình huống có thể xảy ra:

(1) Nghiên cứu viên không giữ chức vụ hành chính đồng thời giữ chức vụ trong các tổ chức, nhóm phi lợi nhuận và không nhận thù lao bán thời gian. Tuy nhiên, việc đảm nhận đồng thời các vị trí giảng dạy và nghiên cứu ở các trường tư thục phải được người giám sát phê duyệt và được Academia Sinica chấp thuận.

(2) Các nhà nghiên cứu không đồng thời giữ chức vụ quản lý đồng thời giữ các bài đăng trên tạp chí học thuật"
24,bán thời gian,Trạng thái kiểm soát bán thời gian (5) Miễn loại khỏi danh mục kiểm soát,Gần đây bạn có để ý rằng các nhân viên tại Academia Sinica dường như có thể làm việc bán thời gian ở nhiều công việc và họ có thể làm như vậy mà không cần phải báo cáo không? ! ! !,nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo quy định của Academia Sinica, khi các nhà nghiên cứu và kỹ thuật viên nghiên cứu làm việc bán thời gian, nếu không cần xin phê duyệt hoặc ngừng làm việc bán thời gian sau khi được phê duyệt, họ bao gồm: (1) đồng thời đảm nhiệm nhiệm vụ nhóm nhiệm vụ hoặc nhu cầu tạm thời của các cơ quan chính phủ (tổ chức), trường công lập và pháp nhân hành chính. Nhiệm vụ được thiết lập; (2) Nhận thù lao phù hợp dựa trên thành tích tài năng của cá nhân ngoài giờ làm việc và được xem xét hợp lý đối với việc định đoạt tài sản, quyền sở hữu trí tuệ và thực thi quyền được ủy quyền. quyền chân dung"
25,bán thời gian,Trạng thái kiểm soát bán thời gian (5) Miễn loại khỏi danh mục kiểm soát,"Ồ, bạn biết gì không? Hóa ra Academia Sinica đã thông báo rằng trong một số trường hợp nhất định, các nhà nghiên cứu được miễn nộp đơn xin đồng ý và phê duyệt để làm việc bán thời gian, đồng thời họ cũng có thể được trả lương dựa trên tài năng của mình ngoài giờ làm việc và thậm chí có thể quyết định tài sản của họ như thế nào. , quyền sở hữu trí tuệ và quyền chân dung được sử dụng! ! !",nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Ồ, à! Hóa ra Academia Sinica đã thông báo rằng trong một số trường hợp nhất định, các nhà nghiên cứu được miễn nộp đơn xin chấp thuận và phê duyệt cho công việc bán thời gian, đồng thời họ cũng có thể được trả lương dựa trên tài năng của mình ngoài giờ làm việc, điều này thực sự rất tiện lợi! Và bạn cũng có thể quyết định cách sử dụng tài sản, quyền sở hữu trí tuệ và quyền chân dung của họ! Đây thực sự là tin tốt!

Câu hỏi: Hiện nay, việc các nhà nghiên cứu làm việc bán thời gian không có vấn đề gì cả! ?

Trả lời: Không, không, không! Đây chỉ là thông báo cụ thể được đưa ra bởi Academia Sinica"
26,bán thời gian,Trạng thái kiểm soát bán thời gian (5) Miễn loại khỏi danh mục kiểm soát,nghi ngờ? ! ở giữa,nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Theo mô tả văn bản trên, nếu tình hình làm việc bán thời gian của các nhà nghiên cứu và kỹ thuật viên nghiên cứu đáp ứng một trong ba điều kiện sau, họ được miễn nộp đơn xin chấp thuận và phê duyệt, đồng thời được miễn tiết lộ công việc bán thời gian theo quy định tại quy định:

1. Nghiên cứu viên phải đồng thời đảm nhiệm các nhiệm vụ do các cơ quan (tổ chức) chính phủ, trường công lập, pháp nhân hành chính hoặc các vị trí do nhu cầu tạm thời tổ chức.
2. Các nhà nghiên cứu và kỹ thuật viên nghiên cứu sẽ nhận được mức thù lao phù hợp dựa trên hiệu quả công việc của họ ngoài giờ làm việc và tài sản của họ sẽ được"
27,bán thời gian,Xác định các vấn đề bán thời gian tiêu chuẩn,"Được rồi, đây là một số câu hỏi dành cho bạn:",nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Được rồi, tôi sẽ trả lời câu hỏi của bạn với giọng điệu bình thường mà không sử dụng bất kỳ động từ phụ trợ nào.

Câu hỏi 1: Cơ quan Tình báo Trung ương là gì?
Trả lời: Cơ quan Tình báo Trung ương (CIA) là cơ quan tình báo của chính phủ Hoa Kỳ.

Câu 2: Viện Y tế Quốc gia là gì?
Trả lời: Viện Y tế Quốc gia (NIH) là một bộ phận của Bộ Y tế và Dịch vụ Nhân sinh Hoa Kỳ"
28,bán thời gian,Xác định các vấn đề bán thời gian tiêu chuẩn,"Những loại dự án nghiên cứu nào có thể được thực hiện theo dịch vụ ""làm việc bán thời gian theo định nghĩa""?",nhân viên,https://www.sinica.edu.tw/ch/articles/332,Văn phòng nhân sự Academia Sinica,"Dựa trên giọng điệu của lời nói hàng ngày, câu hỏi này có thể được trả lời như sau:

Các dự án nghiên cứu có thể được phân loại thành các loại dịch vụ ""Công việc bán thời gian được xác định rõ ràng"", bao gồm:

⋯⋯Các dự án nghiên cứu khác được Academia Sinica phê duyệt. ⋯⋯"
