index,category,title,question,group,url,contact,answer
269,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,What circumstances will cause the convener of the Research Management Committee to be unable to convene or attend the meeting?,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to the text description, the reasons why the convener of the Research and Management Committee is unable to convene or attend the meeting include:

1. Unable to convene or attend the meeting for some reason: This means that the convener of the Research and Management Committee is unable to host or attend the meeting for some reason.
2. Designate a member to act as an agent: This means that the convener of the Research and Management Committee designates other members to act as an agent to chair or attend the meeting.
3. Member recusal: This refers to cases where members of the Research and Management Committee have an interest and should recuse themselves.
4"
270,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,What rules do committee members have for cases involving disinterested parties?,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 4, members of the Research and Management Committee may not represent cases in which they have an interest. This means that members should recuse themselves from cases in which they have an interest."
271,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,What conditions need to be met for the resolution of the Research and Management Committee to take effect?,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to the text, resolutions of the Research and Management Committee must be attended by more than half of the members and must be approved by more than half of the members present. Alternatively, the convener may notify all members and obtain the consent of more than half of the members."
272,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,Who can the convener designate to provide opinions before making a decision on a technology transfer case?,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 4, the convener may designate one or two members to assist in providing opinions before a decision is made on a technology transfer case. Therefore, the convener can assign 2 members to provide opinions."
273,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,Research and management,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to the provisions of Article 4, the Research and Management Committee shall have 7 to 15 members with a term of two years. Among them, the Director of the Intellectual Property, Finance and Technology Transfer Division of Academia Sinica shall be an ex-officio member. If there is a vacancy during the term, his or her status as a member shall be renewed by the successor. All members are unpaid, but outside members may pay review fees at their own discretion.
The Research and Management Committee shall have a convener, who shall be designated by the dean as the vice dean, who shall be responsible for convening the meeting and serving as the chairman. The convener is unable to convene for some reason or"
274,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,That service content seems a bit complicated and difficult to understand... Is it possible that the ownership and utilization of R&D results of Academia Sinica is actually a pile of rules and regulations? It feels a bit difficult to fully understand... Who can own the research and development results? Who has what rights and interests? How to divide it? It’s too complicated! ! !,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 5, the research and development results generated by Academia Sinica’s budgetary subsidy, commissioned or funded research work shall belong to Academia Sinica, unless otherwise provided by law or otherwise stipulated in the contract. If Academia Sinica personnel conduct research work other than under the circumstances specified in the preceding paragraph, the research and development results generated shall belong to the inventor, new creator, designer or author, unless otherwise provided by law or otherwise agreed in the contract.
If Academia Sinica personnel conduct research work and plan to use"
275,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"After Academia Sinica evaluates the utilization value of the research and development results, the possibility of licensing or other commercialization, the financial burden and other factors, it decides to file an application for intellectual property rights. The Academia Sinica should be the applicant, and the required expenses will be borne by Academia Sinica. in principle. However, when there is a right to earn income, the creator's unit and the creator's laboratory shall jointly bear the expenses in accordance with the relevant provisions of Article 7, Paragraph 4.",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to the provisions of Articles 6 and 7, after Academia Sinica evaluates the utilization value of research and development results, the possibility of licensing or other commercialization possibilities, financial burden and other factors, it decides to file an application for intellectual property rights, and Academia Sinica shall be the applicant. , in principle, all required expenses shall be borne by Academia Sinica. However, when there is a right to earn income, the creator's unit and the creator's laboratory shall jointly bear the expenses in accordance with the relevant provisions of Article 7, Paragraph 4.

Tone:

Article 6 and"
276,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,Excuse me:,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to the provisions of Articles 6 and 7, Academia Sinica shall be the applicant in cases where it decides to file an application for intellectual property rights after evaluating the utilization value, transfer possibility, commercialization possibility, financial burden and other factors of the research and development results. In principle, all required expenses will be borne by Academia Sinica. However, if the creator's unit and the creator's laboratory are entitled to income, the creator's unit and the creator's laboratory will jointly bear the expenses.

Article 6, item 1"
277,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,a. What are the evaluation criteria used by Academia Sinica to evaluate R&D achievements?,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to the provisions of Articles 6 and 7, Academia Sinica’s evaluation criteria for evaluating R&D results include factors such as value, transfer possibility, commercialization possibility, and financial burden. The specific evaluation criteria are:

b. What factors should Academia Sinica consider when evaluating the value of R&D results?

Answer: Evaluation factors include: market value, application potential, degree of technological innovation, market competitiveness, technology transfer or licensing possibility, etc."
278,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,b.,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to the provisions of Articles 6 and 7, Academia Sinica will decide to submit an application for intellectual property rights after evaluating the utilization value, authorization possibility, commercialization possibility, financial burden and other factors of the research and development results, and Academia Sinica will be the applicant. The required fees In principle, Academia Sinica shall bear the cost; however, when it is entitled to income, the expenses shall be jointly borne by the creator's unit and the creator's laboratory.

In cases where the Academia Sinica decides to submit an application for intellectual property rights after evaluation, the creator may agree to use the Academia Sinica"
279,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"So, in the method of ownership and utilization of scientific and technological research and development results of Academia Sinica, if the equity income of the laboratory to which the creator belongs is no longer employed at Academia Sinica, how should it be distributed?",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 7, when the equity income of the laboratory to which the creator belongs is allocated, if the creator no longer works at Academia Sinica, the income shall be distributed to the unit in charge of the laboratory. Therefore, if the equity income of the laboratory to which the creator belongs has been distributed to other units, the income should be distributed by that unit itself.

Question: If the equity income of the laboratory to which the creator belongs has not yet been distributed, and the creator is no longer an employee of Academia Sinica, how will the income be distributed?"
280,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"If the equity income from R&D results belongs to Academia Sinica according to legal provisions or contractual agreements, how should it be distributed?",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 7, if the equity income from R&D results belongs to Academia Sinica in accordance with legal provisions or contractual agreements, then in accordance with Paragraph 1, after deducting necessary derivative expenses, 20% will be appropriated and distributed to the national treasury or funding agencies; the remaining income Handle equity distribution in accordance with the provisions of Items 2 to 4. Among them, the creator can distribute 40% of the net income, and the creator's unit and laboratory can also distribute 10% of the net income. However, in order to cooperate with the National Biotechnology Research Park and the southern"
281,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"Under the circumstances stipulated in Paragraph 2 of Article 5, how should the equity income be distributed from the R&D results of participating in government-subsidized research projects?",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 7, 20% of the equity income from R&D results shall be allocated to the national treasury or funding agency after deducting necessary derivative expenses. The remaining equity income is distributed to the creator, the creator's unit, the laboratory and Academia Sinica in accordance with the provisions of Items 2 to 4. Among them, the creator shall be allocated 40% of the net income, and the unit and laboratory to which the creator belongs shall be allocated 10% of the net income. However, in order to cooperate with the development policies of the National Biotechnology Research Park and the Southern Campus, the creation"
282,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"So, according to Article 8 of the Measures for the Attribution and Utilization of Scientific and Technological Research and Development Results of Academia Sinica, if the R&D results of Academia Sinica are to be transferred or authorized to government agencies, manufacturers, other groups or individuals, are there any restrictions?",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 8, Academia Sinica’s research and development results may be transferred or authorized to government agencies, manufacturers, other groups or individuals, but must meet the requirements for free or authorized foreign objects, exclusive authorization for foreign objects, and paid authorization must meet the requirements. The written contract shall be such conditions.

Free use: academic research, educational or public welfare purposes.

Authorized foreign objects: must meet the following requirements:
1. Research and development results that are not legally recognized"
283,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,question:,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 8, Academia Sinica’s research and development results may be transferred or licensed to government agencies, manufacturers, other groups or individuals for technology transfer, but the principles must be paid, non-exclusive and priority within my country’s jurisdiction. Technology transfer or licensing for free or to objects outside my country's jurisdiction must meet specific requirements, including academic research, education or public welfare purposes, and must comply with international practices and principles of fairness. Exclusively authorized foreign objects must meet the requirements of domestic unavailability"
284,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"If the R&D results within the jurisdiction of Academia Sinica are transferred or licensed for free or to overseas objects, what conditions must be met?",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 8, technology transfer or authorization of research and development results within the jurisdiction of the Central Research Institute for free or to overseas objects must meet the following conditions:

1. Free use: academic research, education or public welfare purposes.
2. Authorization to foreign objects shall meet the following requirements:
(1) The research and development results are not national core key technologies recognized according to law.
(2) Authorize foreign objects to monitor national security, domestic industrial competitiveness, domestic technology and"
285,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,question:,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 8, Academia Sinica’s research and development results may be transferred or licensed to government agencies, manufacturers, other groups or individuals for technology transfer, but must be paid, non-exclusive, and given priority within the jurisdiction of our country. The free licensing part is limited to academic research, education or public welfare purposes. Authorizing foreign objects must meet three requirements: first, the research and development results are not national core key technologies; second, they have no significant negative impact on national security, domestic industrial competitiveness, domestic technology and economic development; third,"
286,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,Conditions for exclusive authorization of foreign objects,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 8, the conditions for exclusive authorization of foreign objects are:

1. The research and development results are not national core key technologies recognized in accordance with the law.
2. Authorizing foreign objects has no significant negative impact on national security, domestic industrial competitiveness, domestic technology and economic development, or although it has a negative impact, it is more conducive to the overall development of the country.
3. There is no domestic partner willing to take over the project.
4. There is no domestic partner capable of undertaking the project."
287,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"Okay, the following are questions based on the ""Measures for the Attribution and Utilization of Scientific and Technological Research and Development Achievements of Academia Sinica"":",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","Well, according to Article 9 of the ""Measures for the Attribution and Utilization of Scientific and Technological Research and Development Achievements of Academia Sinica"", the R&D results of funded research projects shall all belong to Academia Sinica, except in one of the following circumstances:

1. The source of funding has substantial intellectual contribution to the achievement and should be shared with Academia Sinica in proportion to the contribution.
2. Plans to assist public sector research for public policy purposes, international research projects based on public welfare purposes or the pursuit of top scientific research, and the implementation of standardized"
288,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"Question: If Academia Sinica accepts government agencies (institutions) to prepare subsidy budgets for research projects, who owns the research and development results?",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 9, if Academia Sinica accepts a government agency (institution) to prepare a subsidy budget for research projects, the research and development results will belong to the government agency (institution). Because Article 9, Paragraph 1, Paragraph 2 stipulates that the source of funding has substantial intellectual contribution to the result and should be shared with Academia Sinica in proportion to the contribution. Therefore, if Academia Sinica accepts the subsidy budget of a government agency (institution) for research projects, the research and development results will belong to the government agency (institution)."
289,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,（？）,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 9, in order to develop specific research results, individuals, institutions, schools or government agencies (institutions) outside the Academy may provide research funds, technology, materials, equipment, personnel or intellectual property to fund Academia Sinica personnel to carry out research projects. Academia Sinica personnel The application should be approved by Academia Sinica and the contract should be signed by Academia Sinica.
Therefore, all R&D results produced by funded research projects shall belong to Academia Sinica, except in one of the following circumstances:

one,"
290,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"Okay, the following are questions based on the ""Measures for the Attribution and Utilization of Scientific and Technological Research and Development Achievements of Academia Sinica"":",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","Well, according to Article 10 of the ""Measures for the Attribution and Utilization of Scientific and Technological Research and Development Achievements of Academia Sinica"", if an affiliated unit of Academia Sinica accepts donations of research funds or instruments and equipment from other natural persons, legal persons, groups or other government agencies (hereinafter referred to as sponsoring units), it is Donated unit. The recipient unit may allow the donating unit to use Academia Sinica's research rooms, laboratories, books, instruments and equipment and other auxiliary tools; the maintenance and other usage costs incurred shall be borne by the donating unit.

In addition, according to the same"
291,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"Question: For units that donate research funds or equipment to Academia Sinica, how will their research results be attributed?",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 10, any unit that donates research funds or instruments and equipment to Academia Sinica shall have its research results belong to Academia Sinica. Therefore, the provisions of these Measures shall apply mutatis mutandis to the research and development results generated, including the distribution of equity income and other matters."
292,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,（？）,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 10, affiliated units of Academia Sinica may accept donations of research funds or instruments and equipment from other natural persons, legal persons, groups or other government agencies (hereinafter referred to as sponsoring units). These donated funds or instruments and equipment belong to the recipient unit, and the recipient unit may allow the donor unit to use Academia Sinica's research rooms, laboratories, books, instruments, equipment and other auxiliary tools. The maintenance and other usage costs incurred shall be borne by the donor unit. .
In addition, if the research and development results generated by the donated research institute belong to China"
293,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"Okay, let’s play a little game! According to Academia Sinica's ""Methods for Attribution and Utilization of Scientific and Technological Research and Development Results,"" what services and service descriptions do they have? Let’s take a listen and see!",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","good! According to Article 11 of the ""Measures for the Ownership and Utilization of Scientific and Technological Research and Development Achievements of Academia Sinica"", Academia Sinica personnel accept the research and development results of research projects compiled by other government agencies (institutions) with subsidy budgets, and their ownership, management and use shall be in accordance with that government's The regulations of the agency (institution) shall be followed. If there is no provision, the provisions of these Measures shall prevail.

Therefore, if Academia Sinica personnel receive subsidies from government agencies (institutions) to carry out research projects, the research and development results shall be attributed to them."
294,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"Service item: ""Methods for the ownership and application of scientific and technological research and development results of Academia Sinica"", wow! There are so many services, such as:",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","OK! According to Article 11 of the ""Measures for the Attribution and Utilization of Scientific and Technological Research and Development Achievements of Academia Sinica"", Academia Sinica personnel accept subsidy budgets prepared by other government agencies (institutions) to conduct research projects. The ownership, management and use of their R&D results shall be in accordance with the regulations of that government. Follow the regulations of the agency (institution). If there is no provision by the government agency (institution), the provisions of these Measures shall apply mutatis mutandis. Therefore, as long as Academia Sinica personnel receive subsidies from government agencies (institutions) to conduct research"
295,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"Article: ""Methods for the Attribution and Utilization of Research and Development Results of Academia Sinica"".",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 11, Academia Sinica personnel accept the research and development results of research projects prepared by other government agencies (institutions) with subsidy budgets. Their ownership, management and use shall be handled in accordance with the regulations of that government agency (institution). If there is no provision, the provisions of the ""Regulations on the Attribution and Utilization of Research and Development Results of Academia Sinica"" shall apply."
296,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,Chapter:,academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to Article 11, Academia Sinica personnel accept subsidy budgets prepared by other government agencies (institutions) to carry out research projects, and the ownership, management and use of their research and development results shall be handled in accordance with the regulations of that government agency (institution). If there is no provision by the government agency (institution), the provisions of these Measures shall apply mutatis mutandis."
297,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"OK! Based on the service items and service descriptions provided, I ask the following questions:",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","OK! According to Article 12 of the Attribution and Utilization of Academia Sinica’s Scientific and Technological Research and Development Results, I will answer your question as follows:

The provisions of Article 12 shall come into effect on the date of promulgation."
298,intellectual property regulations,Attribution and application methods of scientific and technological research and development results of Academia Sinica,"So, how will the scientific and technological research and development results of Academia Sinica be attributed? (Question mark)",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to the tone of daily speaking, when answering questions, you can use a short tone to answer: ""The scientific and technological research and development results of Academia Sinica will belong to Academia Sinica."""
299,intellectual property regulations,Things to note when Academia Sinica authorizes the use of R&D results,"OK! According to the service items and service descriptions of ""Things to note when implementing authorization to use research and development results of Academia Sinica"", I raise the following questions:",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","OK! Based on the service items and service descriptions of ""Things to note when enforcing the authorization to use R&D results of Academia Sinica"", I will answer your questions.

The first point is that Academia Sinica (hereinafter referred to as Academia Sinica) has formulated these precautions in order to use effective operating procedures to enhance the use of research and development results when executing authorization for use of research and development results.

Question: What is the purpose and function of Academia Sinica’s “Things to Note in Implementing Authorization for the Use of R&D Achievements”?

Answer: According to ""Academia Sinica"
300,intellectual property regulations,Things to note when Academia Sinica authorizes the use of R&D results,"When Academia Sinica implements authorization for the use of research and development results, how does it ensure that the authorization procedures are effective and proceed smoothly?",academic,https://iptt.sinica.edu.tw/pages/1292,"Intellectual Property Division, Academia Sinica
2787-2554
ip@gate.sinica.edu.tw","According to the text instructions, you can answer the questions using the tone of everyday speech.

Answer: In order to ensure that the authorization procedures are effective and proceed smoothly, Academia Sinica should establish a clear authorization process and specify authorization conditions, deadlines, scope, trustee institutions, trustees and other matters for authorized personnel to follow. In addition, Academia Sinica should also regularly review the authorization process, authorization conditions, trustee institutions and other matters to ensure that the authorization procedures meet the authorization purpose and the authorizer's expectations."
