category,title,question,group,url,contact,answer
授權,材料移轉(移出中研院)MTA out,好，以下是根據「材料移轉(移出中研院)MTA out」的服務項目與服務說明，提出以問號為結尾的問題：,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","好，依據「材料移轉(移出中研院)MTA out」的服務項目與服務說明，我提出的問題如下：

問：「MTA out」的服務項目與中研院的契約有何不同？

答：依據「材料移轉(移出中研院)MTA out」的服務項目與服務說明，「MTA out」的服務項目與中研院的契約有以下不同：

一、「MTA out」的服務項目是"
授權,材料移轉(移出中研院)MTA out,中研院在辦理「材料移轉契約」時，所需時間會因案件複雜程度而異，有時可能需要經過多個階段，包括審閱、協商等，請問平均需要多少時間才能完成一次「材料移轉」？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw",根據日常說話語氣，本處人員表示，辦理「材料移轉契約」所需時間，會因案件複雜程度而異，難以估算平均時間。依規定，本處及法制處會審閱、協商，並視雙方協商情形而定。目前無法預估平均完成一次「材料移轉」所需時間。
授權,材料移轉(移出中研院)MTA out,若對方要求修改中研院的「準,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","依據下列文字的內容，使用日常說話語氣回答問題：

「如果對方要求修改中研院的『準據法』及『管轄法院』，中研院會詢問對方是否有意願建立互惠方式處理未來雙方MTA(in)及MTA(out)中準據法及管轄法院的議題。如果對方有意願，雙方將在MTA簽署前先簽署意向書。」

語氣：

「如果"
授權,Nine Points to Consider in Licensing University Technology美國大學於考慮技術移轉時的九項重要因素,"以下是根據「Nine Points to Consider in Licensing University Technology」服務項目與服務說明,以日常說話語氣提出的問號：",學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","Sure, here are the answers to your questions based on the provided information:

Question 1: What does it mean when universities reserve the right to practice licensed inventions?
Answer: Universities reserve the right to practice licensed inventions means that they have the authority to use and exploit their licensed inventions.

Question 2: How should exclusive licenses be structured to encourage technology development and use?
Answer: Exclusive licenses"
授權,Nine Points to Consider in Licensing University Technology美國大學於考慮技術移轉時的九項重要因素,"大學在考慮技術移轉時,應該保留哪些權利?",學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","根據文字說明，大學在考慮技術移轉時，應該保留權利包括：

1. 保留授權專利的權利，並允許非營利組織與政府機關使用。
2. 設計結構促進技術發展與使用，並鼓勵創新。
3. 減少授權專利數量，避免過度集中於「未來改善」。
4. 預先考量與管理技術移轉相關利益衝突，協助解決相關問題。
5. 確保廣泛取得研究"
授權,Nine Points to Consider in Licensing University Technology美國大學於考慮技術移轉時的九項重要因素,"獨家授權合約應該如何結構,才能鼓勵技術發展和使用?",學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","根據日常說話語氣，本文建議使用以下語氣回答問題：

獨家授權合約應該結構為：

1. 鼓勵技術發展和使用，授權合約應保留權利予大學。
2. 授權合約應鼓勵科技發展和使用，並促進非營利和政府組織使用。
3. 授權合約應避免授權「未來改善」，以免阻礙技術進步。
4. 授權合約應預先考慮和管理技術轉移"
授權,Nine Points to Consider in Licensing University Technology美國大學於考慮技術移轉時的九項重要因素,應該盡量減少哪些「未來改善」的技術被授權?,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw",根據文字說明，應該盡量減少「未來改善」的技術被授權。這意味著應避免授權尚未實際存在的技術或改善，以免浪費資源或造成不必要的競爭。
授權,Nine Points to Consider in Licensing University Technology美國大學於考慮技術移轉時的九項重要因素,大學如何預料和管理技術轉移相關利益衝突?,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","大學預料和管理技術轉移相關利益衝突的方法包括：

1. 建立利益衝突揭露和管控機制：大學應建立公開、透明的利益衝突揭露和管控機制，以確保相關人員遵守倫理規範，避免利益衝突。
2. 建立利益衝突評估和處理程序：大學應建立一套評估和處理利益衝突的程序，以確保相關人員遵守倫理規範，並避免利益衝突。
3. 建立利益衝突通報"
授權,材料移轉(移出中研院)MTA out,"OK, here are some questions that end with a question mark:",學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","OK, I'll answer your questions in a casual tone and avoid using auxiliary verbs.

Question 1: What happens to the unused materials before the termination of the material transfer contract?
Answer: The unused materials should be destroyed or sent back to Academia Sinica before the termination of the material transfer contract.

Question 2: Can the materials used by Academia Sinica be commercialized into products?
Answer: Yes, the materials used"
授權,材料移轉(移出中研院)MTA out,Service item: {Material Transfer (MTA out) },學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","依據日常說話語氣，可回答此問題如下：

「沒完沒了的材料，在合約到期前，得銷毀或送回中研院。」

「使用中研院材料想把它們變成產品，因智財權屬中研院，得向智財技轉處協商，取得中研院授權使用。」"
授權,材料移轉(移出中研院)MTA out,"Service description: ""{Materials that have not been used up must be destroyed or returned to the Academia Sinica before the termination of the Material Transfer Agreement. Materials that are used while in the Academia Sinica must obtain authorization from the Intellectual Property Office of the Academia Sinica to use the materials, and the fee and/",學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","依據上述文字說明，使用日常說話語氣回答問題如下：

問題：沒使用完的材料，在材料移轉契約的終止日前，應銷毀或送回中研院。

答案：沒用完的材料，在合約結束前，要銷毀或送回中研院。"
授權,材料移轉(移出中研院)MTA out,那你覺得，如果中研院創作人沒有事先就材料移轉廠商的利益衝突事項進行揭露，而中研院技轉經理又沒仔細審核契約條文，導致廠商未經修改契約內容就直接送至中研院法制處審查，那這個過程會不會太慢了？為什麼？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","如果中研院創作人沒有事先揭露材料移轉廠商的利益衝突事項,而中研院技轉經理又沒仔細審核契約條文,導致廠商未經修改契約內容就直接送至中研院法制處審查,這個過程可能會太慢,是因為以下幾個原因：

1. 中研院創作人未揭露利益衝突事項：如果中研院創作人沒有揭露材料移轉廠商的利益衝突事項,技轉經理就無法在契約條文協商時加以注意"
授權,材料移轉(移出中研院)MTA out,喔！那麼，好奇啦！中研院為什麼要提供材料移轉(移出中研院)服務呢？難道不是自己研究的東西就都自己用嗎？（？？）,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw",喔！好啦！中研院提供材料移轉服務，主要是為了支援學術研究與產業發展。我們把研發出來的材料或技術移轉給營利單位使用，可以收取費用，這費用會依材料或技術價值而定。這樣一來，不只能支援學術研究，也能促進產業發展，創造雙贏局面。（啊！）
授權,材料移轉(移出中研院)MTA out,啊！聽說中研院的材料移轉都是收費的？（？？）那要是營利單位要使用中研院的材料，要花多少錢呢？（疑？）,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","啊！聽說中研院的材料移轉都是收費的？（？？）那要是營利單位要使用中研院的材料，要花多少錢呢？（疑？）

答案：根據中研院的規定，材料移轉給營利單位使用皆為有償材料移轉，材料移轉費用依各材料之研發成本、製造成本及智慧財產權價值而定。具體金額需視各材料的實際情況而定，無法提供具體數值"
授權,材料移轉(移出中研院)MTA out,話說，中研院的材料都這麼值錢（貴？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","根據下列文字說明，使用日常說話語氣回答問題：

中研院的材料移轉給營利單位使用，皆為有償性質的材料移轉，材料移轉費用依各材料的研發成本、製造成本、以及智慧財產權價值而定。"
授權,授權案創作人,好，以下是依據「授權案創作人」服務項目與服務說明，提出以問號為結尾的問題：,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","好，依據「授權案創作人」服務項目與服務說明，我提出的問題如下：

問：依據「中研院專利申請及維護作業要點」第四條第(一)項與第四條第(二)項，創作人代表的順序與指定，如何決定？

答：依據「中研院專利申請及維護作業要點」第四條第(一)項，創作人代表順位依序為：

1"
授權,授權案創作人,如果創作人代表人已退休，依據「中研院專利申請及維護作業要點」第四條第(一)項及同要點第四條第(二)項規定，該如何決定創作人代表人？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw",根據「中研院專利申請及維護作業要點」第四條第(一)項及同要點第四條第(二)項規定，如果創作人代表人已退休，則依據「創作人代表順位表」排定為創作人代表；如果無法依前款決定創作人代表，則由原創作人代表單位主管指定中研院人員擔任創作人代表。
授權,授權案創作人,？？？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","根據文字說明，使用日常說話語氣回答問題，避免使用語助詞。

答案：根據「中研院專利申請及維護作業要點」第四條第一項和第四條第二項規定，創作人代表的順序為：依研發成果揭示表列之創作人代表順位，排除非中研院人員者，依序排定為創作人代表；無法依前款決定創作人代表者，由原創作人代表所屬單位"
授權,授權金額,好!那我們來玩一個小遊戲吧!根據那段服務項目和服務說明，我提出幾個問題，全部都以問號為結尾，等著你來解答！,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","好! 

問題1: 中研院如何決定授權金額的鑑價方式？

答案: 依據中研院提供的資訊，鑑價方式將參考技術研發成本、專利成本、市場價值、預計上市所需時程等因素綜合考量訂定授權價格。

問題2: 授權金額是否會因技術研發成本、專利成本、市場價值、預計上市所需時程等因素而變動？

答案: 答案是肯定的"
授權,授權金額,？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","根據日常說話語氣，可回答此問題如下：

有關授權金額的鑑價，中研院會考量技術研發成本、專利成本、市場價值、以及預計上市時程等因素，綜合評估訂定授權價格。"
授權,授權金額,中研院是如何參考「該技術之研發成本」來訂定授權價格的？（哇，我腦內想的都是錢錢錢……）,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","根據文字說明，中研院是參考「該技術之研發成本」、「專利成本」、「市場價值」、「預計上市所需時程」等要件進行綜合考量，來訂定授權價格。因此，如果要知道授權價格的計算方式，我們必須先了解這四項要件的定義和計算方式。

舉例來說，「研發成本」指的是研發該技術的費用，包括研發團隊的薪資、研究經費、實驗器材等支出"
授權,授權金額,？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","根據日常說話語氣，可回答此問題如下：

有關授權金額的鑑價，中研院會考量技術研發成本、專利成本、市場價值、以及預計上市時程等因素，綜合評估後訂定授權價格。"
授權,授權金額,為什麼中研院要「將上述要件」（包括專利成本、市場,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","根據日常說話語氣，回答問題時，可以使用「因為」或「為」等詞語，說明中研院鑑價授權金額時，會考量的因素。

例如：

中研院鑑價授權金額時，會考量的要件包括技術研發成本、專利成本、市場價值、預計上市所需時程等，因為這些因素都會影響授權金額的訂定。"
授權,授權條件,以下是根據服務項目與服務說明提出的問題：,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","請根據下列的文字說明，使用日常說話的語氣，並且避免使用語助詞來回答問題：

問題：
中研院技轉給廠商的技術，是否會因為授權金或權利金的收取，而造成中研院的損失？

答：根據中研院科學技術研究發展成果歸屬及運用辦法，技轉給廠商的技術，中研院會收取授權金或權利金，但這些金額會依技轉契約的"
授權,授權條件,在中研院技轉經理徵詢創作人建議及廠商意願後，為何要納入相關市場及產業發展因素考量？這些因素對技轉條件的協商有何影響？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","依據中研院科學技術研究發展成果歸屬及運用辦法，技轉經理徵詢創作人建議及廠商意願後，納入相關市場及產業發展因素考量，是為了確保技轉的研發成果能實際應用於產業界，並期望能促進產業發展。這些因素包括市場價格、重置成本、預期收益、前期款授權金、階段授權金、產品權利金、專屬授權落日條款等。
這些因素的考量會影響技轉條件"
授權,授權條件,為什麼中研院技轉的目的不是尋求中研院最大財務收益，而是希望能早日將研發成果轉化為產業可用的技術，協助國內產業發展，並希望能造福社會？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","中研院技轉的目的並非僅為尋求最大財務收益,而是希望透過技術移轉,早日將研發成果轉化為產業可用的技術,協助國內產業發展,造福社會.因此,技轉條件的訂定需考量市場因素,產業特性,以及社會公益等面向."
授權,授權條件,階段,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw",依據中研院科學技術研究發展成果歸屬及運用辦法，技轉授權契約應由技轉經理與廠商協商簽署，契約應載明技轉授權範圍、授權金、權利金、專屬授權落日條款、中研院名稱（商標）使用與權利保護等事項。技轉經理應徵詢創作人建議及廠商意願後，納入相關市場及產業發展因素考量後，草擬條件簽請經院方核准後，由技轉
授權,技術移轉,喔！那麼，中研院是不是可以跟任何人（包括律師和自然人）進行技術移轉？喔！那可太酷了！那他們可以移轉哪些技術？（疑惑語氣）,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","好啦！依據文字說明，中研院可以與任何人（包括法人與自然人）進行技術移轉。也就是說，中研院可以跟任何人簽約，把技術授權給他們。這意味著中研院的技術可以被任何人使用、開發、製造或販賣。

舉例來說，如果中研院擁有一項專利技術，他們可以授權給法人或自然人使用，這筆授權合約可能包括技術移轉費、權利金、或其他相關費用。換言之，"
授權,技術移轉,中研院可以移轉哪些領域的技術？（期待語氣）,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw",根據文字說明，中研院可以移轉的技術領域包括法人與自然人。因此，中研院可以移轉的技術領域為法學與自然科學。
授權,技術移轉,喔！那麼，如果廠商對中研院公告的科技或專利感興趣，就可以上中研院的網頁，去廠商->廠商需求及諮詢，填入相關資訊，然後向中研院提出申請嗎？啊？那等會有誰跟他聯繫？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","喔！如果廠商對中研院公告的科技或專利有興趣，可上中研院的網頁，去廠商->廠商需求及諮詢，填入相關資訊，然後向中研院提出申請。中研院會派專人聯絡廠商，進行後續事宜。

語氣：平常心、自然、直接、簡潔、無助詞。"
授權,技術移轉,那廠商若想取得中研院的無償技術授權，到底要怎麼做呢? 還得先經過哪些程序和審核，才能取得中研院的無償技術授權呢? 真是令人好奇啊！(疑惑語氣),學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw",廠商想取得中研院的無償技術授權，首先需向中研院研管會申請，經審議並同意後，方可取得中研院無償技術授權。(正式語氣)
授權,技術移轉,問題：廠商若欲向中研院取得無償技術授權，應先經中研院研管會審議並同意後，方可取得中研院無償技術授權。(問號),學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","根據日常說話語氣，可回答此問題如下：

廠商如果要向中研院取得無償技術授權，首先要經過中研院研管會的審議並同意後，才能取得中研院無償技術授權。"
授權,技術移轉,喔！那麼，如果中央研究院要與你商談技術移轉的事宜，他們可能需要考慮哪些條件呢？他們可能問你：,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw",喔！如果中央研究院要與我商談技術移轉的事宜，他們可能考慮的條件包括授權對象(營利或非營利單位)、授權標的(專利或技術)、授權時間、授權類型(專屬或非專屬)。他們會綜合考量這些因素後與我商談授權條件。
授權,技術移轉,問題：,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","依據文字說明，授權條件會依據授權對象(營利或非營利單位)、授權標的(專利或技術)、授權時間、授權類型(專屬或非專屬)等因素而定。中研院會綜合考量上述因素後與授權對象商談授權條件。

語氣：

答：依據、綜合考量、商談、授權條件。"
授權,技術移轉,如果是為了非營利目的，中研院會不會提供授權？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw",根據文字說明，如果為非營利目的，中研院會提供授權。
授權,技術移轉,授權的對象是公司，但公司內部並沒有相關技術部門，中研院會不會調整授權條件？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw",根據文字說明，中研院會綜合考量授權對象、授權標的、授權時間、授權類型等因素後與授權對象商談授權條件。由於公司內部並沒有技術部門，因此授權條件可能會有所調整。但具體調整幅度仍須視授權對象與中研院商談的結果而定。
授權,技術移轉,授權的專利是這幾年才剛申請到，中研院會不會要求授權時間要晚一點,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw",根據文字說明，中研院會依據授權對象、授權標的、授權時間、授權類型等因素與授權對象商談授權條件，因此，授權時間會因授權對象、授權標的、授權時間、授權類型等因素而異。由於授權的專利是近年才剛申請到，因此，中研院可能會要求授權時間稍晚一點。
授權,技術移轉,好，那我們來列一些問題，詢問您對技術移轉的看法：,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","好，我來回答你的問題囉！首先，關於技轉流程，我了解是：從向中研院提出技轉申請到完成技轉簽署，需要經過以下流程：創作人進行利益衝突揭露、簽署保密契約、商談授權條件、契約審閱、簽署契約。而完成技轉契約簽署的時間，會依個案不同，大約需要3~6個月。

問題：那技轉流程當中，創作人會進行利益衝突"
授權,技術移轉,問題中研院向您提出技轉申請，需要提供哪些資料或文件？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","根據文字說明，中研院向您提出技轉申請時，需要提供以下資料或文件：

1.利益衝突揭露：中研院要求創作人進行利益衝突揭露，以確認創作人未參與相關業務的利益衝突。
2.保密契約：中研院要求創作人簽署保密契約，以保管技轉相關資料的保密義務。
3.授權條件：中研院與創作人商談授權條件，以確認技"
授權,技術移轉,問題在利益衝突揭露階段，創作人需要揭露哪些資訊？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","根據日常說話語氣，可回答此問題如下：

創作人在利益衝突揭露階段，需揭露的訊息包括：

1. 自己的姓名與創作作品名稱。
2. 與中研院技轉相關業務的實際或潛在利益衝突。
3. 與中研院技轉相關業務的利益衝突程度。
4. 自己如何因應或迴避利益衝突。
5. 相關利益衝突的來源與性質。"
授權,技術移轉,問題簽立保密契約時，為什麼需要約定保密義務？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","根據文字說明，向中研院提出技轉申請後，需要經過以下流程：

1.創作人進行利益衝突揭露

此處需要揭露的利益包括：

*創作人本人的利益
*創作人所屬機構或組織的利益
*與技轉案相關的第三人利益

2.簽署保密契約

此處簽署的保密契約，是為確保技轉案相關資訊的保密與保全，避免技"
授權,技術移轉,問題在商談授權條件階段，授權方會討論哪些事項？,學術,,"蘇春霖
2787-2623
licensing@gate.sinica.edu.tw","根據文字說明，在商談授權條件階段，授權方會討論哪些事項？答案為：

1. 授權範圍：討論授權方可授權的範圍，包括技術範圍、專利範圍、產品範圍等。
2. 授權金：討論授權方支付授權金的數額與支付方式。
3. 權利金：討論授權方收取的權利金數額與支付方式。
4. 期限：討論授權期間的長短，"
