category,title,question,group,url,contact,answer
兼職,兼職管制態樣(二)特別許可類-解任登記,在完成解任登記前，我可以參與營利事業的經營或者領取報酬嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,不行，你在完成解任登記之前，不可以參與營利事業的經營和領取報酬。
兼職,兼職管制態樣(二)特別許可類-解任登記,我需要向中研院提交什麼相關證明文件來完成解任登記呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,你需要提交辭職後的證明文件給中研院來完成解任登記。
兼職,兼職管制態樣(二)特別許可類-解任登記,如果遇到特殊情況，解任登記能延長多久呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果有特殊情況，解任登記可以延長到最多三個月。
兼職,兼職管制態樣(二)特別許可類-辦理程序,如果中研院的研究人員想兼任公股代表或政府投資事業的董事，需要經過什麼程序呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果中研院的研究人員想兼任公股代表或政府投資事業的董事，他們需要先得到公股股權管理機關的函件，然後獲得他們所屬的研究所或研究中心主管的同意，最後還需要中研院的核准。
兼職,兼職管制態樣(二)特別許可類-辦理程序,研究人員兼任新創公司董事或非執行經營業務的職務，需要滿足什麼條件或步驟？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,"如果研究人員想要兼任獲得中研院特別許可的新創公司董事或非執行經營業務的職務，首先，兼職的新創公司或營利事業需要來信。接下來，兼職人員必須填寫「中央研究院人員因應科技移轉與科學研究需要兼職許可書」，並附上相關的表件。

填好的許可書和相關表件會被提交到所屬的研究所或研究中心的業務會議進行審查。如果審查通過，文件會被轉送給中研院利益衝突管理委員會來審議。這整個過程最後還需要由中研院來最終批準。"
兼職,兼職管制態樣(二)特別許可類-辦理程序,如果中研院的研究人員想創辦新事業，應該如何申請？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果中研院的研究人員想創辦新的事業，他需要先填寫許可書，然後向他所在的研究所或研究中心提出申請，接下來就按照前面提到的程序去辦理就對了。
兼職,兼職管制態樣(二)特別許可類-辦理程序,要兼任營利事業的獨立董事，需要注意哪些事項呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,"要兼任營利事業的獨立董事，首先在被提名選任時，需要得到所屬研究所或研究中心主管的同意，然後要得到中研院的核准。

被選上以後，必須請營利事業在股東會後的第一次董事會開會，並在選任當日起的三個月內與中研院完成產研合作契約，還要同意繳交學術回饋金。契約和回饋金的事項，要從選任的當日開始算起。

如果在三個月內的規定時間內都按照規定辦好了，那選任就視為合法，如果沒有按期完成，中研院有權拒絕批准兼任獨立董事。

另外，如果兼任獨立董事產生其他相關的工作，也要提出申請，得到所屬的研究所或研究中心的主管同意，然後由中研院核准。"
兼職,兼職管制態樣(二)特別許可類-辦理程序,有任何規定關於獨立董事的選任和學術回饋金的繳交嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,"有的，如果中研院的研究人員或者技術人員要兼任營利事業的獨立董事，首先得要有所屬研究所或者研究中心主管的同意，並且要得到中研院的核准。

當這個人被選任為獨立董事後，他需要和該營利事業在股東會之後的第一次董事會，也就是自選任當天起的三個月內，和中研院簽署產研合作契約，並同意支付學術回饋金。這個決議要反映在董事會的議事錄上。

如果董事會無法在三個月內完成上述的事情，那麼中研院會拒絕這個人兼任獨立董事的申請。如果兼任董事的本命公司在三個月的期限內沒有完成簽署產研合作契約和支付學術回饋金，則該兼職同意將在滿期後的第二天起失效。

此外，如果這個人還有由於兼任獨立董事而產生的其他相關職務，他還須再次提出申請，並得再次通過所屬研究所或者研究中心主管的同意，同樣還要經得中研院的核定。"
兼職,兼職管制態樣(二)特別許可類-辦理程序,如果兼職的營利事業無法在規定的期間內完成學術回饋金的繳交，會有什麼後果？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果兼職的營利事業在規定的三個月之內不能完成簽訂產研合作契約和繳交學術回饋金，那麼從這三個月期滿的隔天起，中研院對這兼職進行的同意就會無效。換言之，兼職的資格會被撤銷。
兼職,兼職管制態樣(二)特別許可類-辦理程序,兼任獨立董事所衍生的相關職務需要進行怎麼樣的申請與審核過程呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,兼任獨立董事所衍生的相關職務需要先提出申請，然後經過他們所屬的研究所或研究中心的主管同意，最後送到中研院進行審核。只有獲得中研院的批准，這個申請才算是通過。
兼職,兼職管制態樣(二)特別許可類-利益迴避、利益揭露,中研院的研究人員和技術人員如果兼任公股代表或政府投資事業的職務，要怎麼進行利益迴避呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果中研院的研究人員和技術人員有兼任公股代表或政府投資事業的職務，他們應該按照公職人員利益衝突迴避法的規定來進行利益迴避。這些職員如果也是新創公司或營利事業的董事，也需要公開他們跟這些公司或事業是否有下列利益關係。例如，如果他們自己、配偶或未成年子女在過去一年內從這些營利事業得到超過15萬台幣的財產利益，或持有這些事業的股權，就要揭露。但如果他們持有上市公司的股權未達5%，這個規定就不適用。其他需要揭露的情況包括他們或他們的家人在這些營利事業擔任了要職；或者他們或他們的配偶或未成年子女是財產的受託人或代理人有所獲益。最後，如果他們還創辦了新事業，也需要揭露跟這些新事業的潛在利益關係。揭露後，如果被認定有利益衝突並且不能採取利益迴避措施，那麼他們就不能兼職了。終止兼職後的兩年之內，他們還需要迴避所有和之前兼職的新創公司、營利事業及其關係企業有關的採購或計畫審查。不過，如果迴避反而會妨礙公平競爭或公共利益，他們可以報告院方獲得免除。各單位如果發現有人沒有進行利益迴避，也要通知這些研究人員和研究技術人員進行利益迴避。
兼職,兼職管制態樣(二)特別許可類-利益迴避、利益揭露,中研院的研究人員和技術人員如果兼任新創公司的董事或其他非執行業務職務，需要揭露什麼樣的利益關係？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果中研院的研究和技術人員兼任新創公司董事或其他非執行業務職務，他們需要揭露自己和新創公司、營利事業間是否有以下利益關係。第一，如果自己或配偶、未成年子女在前一年內從該營利事業獲得超過新台幣15萬元的財產利益，或者持有該公司的股權，要公開，但如果股權在上市（櫃）公司不到5%就不用。第二，如果自己或配偶、子女、父母、祖父母、孫子女或兄弟姊妹在該公司擔任負責人、董事、監察人或經理的職務，也需要揭露。第三，如果自己或者配偶、未成年子女被託管或代理的財產中，有涉及上述兩種利益或者股權，也視為自己或者配偶、未成年子女的財產利益或股權需揭露。
兼職,兼職管制態樣(二)特別許可類-利益迴避、利益揭露,如果我和家人在過去一年內從該營利事業獲得超過新台幣15萬元的財產利益，或持有該營利事業的股權，需要透露嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果你和你的配偶或未成年孩子在過去一年內從那個營利事業得到超過新台幣15萬元的財產利益，或者持有那個營利事業的股權，你必須透露。但如果持有的是上市或上櫃公司而且不足百分之五的股權，就不用透露。
兼職,兼職管制態樣(二)特別許可類-利益迴避、利益揭露,假如我兼任了新創事業發起人的職務，需要揭露什麼樣的潛在利益關係呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果你兼任新創事業的發起人職務，你需要揭露與這個新創事業之間可能存在的利益關係。至於需要揭露的具體內容，是由中研院來決定的。
兼職,兼職管制態樣(二)特別許可類-利益迴避、利益揭露,揭露之後如果發現有利益衝突，會怎麼處罰我呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果在揭露後發現你存在利益衝突，而且無法採取適當的措施來迴避這種衝突，那麼規則是你將不能擔任兼職工作。再者，在你停止兼職後的兩年內，你應該避免從事任何與你原來的兼職公司或商業行為相關的採購或計劃審查業務。然而，如果這種避免行為不利於公平競爭或公共利益，你可以申請獲得中研院的同意來豁免這種迴避行為。如果單位發現你應該但未避免利益衝突，他們有權要求你立即迴避。
兼職,兼職管制態樣(二)特別許可類-利益迴避、利益揭露,在終止兼職的兩年內，需要迴避什麼事項？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,在結束兼職後的兩年內，需要避開和原先兼任的新創公司、營利事業以及它們的關聯企業之間有關採購或計劃審查的業務。但如果這樣做反而對公平競爭或公共利益造成不利，可以報告給中研院，獲得同意後就可以不用避免了。
兼職,兼職管制態樣(二)特別許可類-利益迴避、利益揭露,如果遇到需要迴避的事情卻沒有迴避，單位將會如何處置？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果發現有研究人員或研究技術人員應該迴避某些事情卻沒有迴避，那麼相關的單位就會要求這個人必須要迴避。
兼職,兼職管制態樣(二)特別許可類-學術回饋金,如果我是中研院的研究人員，兼任新創公司董事，那學術回饋金是怎麼計算的呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果你是中研院的研究人員，並且兼任新創公司董事的話，學術回饋金的計算方式是以你領取的董事兼任費的15%來計算的。然後你需要在收到中研院兼任核准通知兩個月內，將學術回饋金全額支付到中研院指定的帳戶裡。
兼職,兼職管制態樣(二)特別許可類-學術回饋金,學術回饋金支付期限是多久？我需要在什麼時候支付？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,學術回饋金的支付時間是這樣的，如果你是兼任新創公司的董事或是營利事業的非執行業務的職務，你需要在收到中研院兼職核准通知後的2個月內支付。如果你是兼任營利事業的獨立董事，你需要在簽完產研合作契約後的2個月內支付。
兼職,兼職管制態樣(二)特別許可類-學術回饋金,兼任營利事業獨立董事的學術回饋金又是怎麼計算的？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,兼任獨立董事的學術回饋金是按照兼職費的20%來計算的。付款應在完成簽約後的兩個月內完成。
兼職,兼職管制態樣(二)特別許可類-學術回饋金,繳交的學術回饋金會用在哪裡？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,學術回饋金會全數交給中研院，然後放入中研院的科學研究基金裡。
兼職,兼職管制態樣(二)特別許可類-學術回饋金,如果新創公司沒有按時支付學術回饋金，會有什麼後果？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果新創公司沒有按時支付學術回饋金，中研院會取消該公司的兼職身分，還會透過法律手段去追討未付的學術回饋金。
兼職,兼職管制態樣(三)一般許可類,中研院的研究人員和技術人員要如何申請兼職呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,"中研院的研究人員和技術人員如果要申請兼職，首先要確保兼職不會對他們的主要工作造成影響。然後，除了有特殊規定的情況外，他們需要得到他們所在的研究所或研究中心主管的同意，再由中研院核准。稍後如果他們的兼職期滿要續兼，或者兼職的職務有所異動，他們還需要再度提出申請，讓中研院審核。

再來，如果他們想在不使用中研院內部工作或其他資源的前提下，參與院外資助的研究計畫，他們也需要按照規定，申請兼職並得到中研院的核准。但如果他們會利用到中研院的資源參與院外研究，則需要按照中研院接受資助研究計畫的作業要點來進行。"
兼職,兼職管制態樣(三)一般許可類,兼職的申請需要哪些人同意才能進行？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,兼職的申請需要得到所屬研究所或研究中心主管的同意，還有中研院的核准，才能進行。
兼職,兼職管制態樣(三)一般許可類,如果期滿要續兼或者是兼任職務有什麼變動，需要做什麼處理呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果要續兼或者是兼任職務有變動，必須要重新向中研院申請並等待核准。
兼職,兼職管制態樣(三)一般許可類,中研院的人員如果沒有利用本職的資源參與其他研究計畫，這個情況下需要報院核准嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,是的，即使沒有利用本職的資源參與其他研究計畫，中研院的人員依然需要報院核准。
兼職,兼職管制態樣(三)一般許可類,如果是利用了中研院的資源參與院外資助的研究計畫，需要按照什麼規定來進行呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果利用了中研院的資源參與院外資助的研究計畫，需要按照中研院接受資助研究計畫作業要點的規定來進行。
兼職,兼職管制態樣(四)報備類,如果我是中研院的研究人員，我可以兼任非營利事業或團體的職務嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果你是中研院的研究人員且你沒有兼任行政職務，你的確可以兼任非營利事業或團體的職務，只要你沒有從中得到兼職費。但如果你在私立學校兼任教研職務，就必須先經過主管的同意以及中研院的核准。
兼職,兼職管制態樣(四)報備類,我是中研院的研究人員，在兼任學術期刊或課程綱要編輯的職務時，需要先申請同意和核准嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,你在兼任學術期刊或課程綱要編輯的職務，如果你沒有兼任行政職務，而且沒有涉及經營業務，也沒有拿兼職費的話，就不需要申請同意和核准。但還是要依規定辦理兼職揭露喔。
兼職,兼職管制態樣(四)報備類,我是兼任行政職務的研究人員，如果我在兼任其他職務時，沒有接受兼職費、出席費或審查費，還需要申請同意和核准嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,不需要，你只要是兼任跟你的行政職務相關的工作，並且沒有接受兼職費、出席費或審查費，就不需要申請同意和核准。但你還是要依規定去揭露你兼任的情況。
兼職,兼職管制態樣(四)報備類,如果我在工作時間以外，參與社會公益性質的活動，這需要申請同意和核准嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,不需要，只要你的活動是在工作時間以外，敵對社會公益性質的，且不是長期且持續的工作，就不需要申請同意和核准。
兼職,兼職管制態樣(四)報備類,除了這些狀況以外，還有哪些特殊情形是可以免申請同意和核准，然後可以進行兼職的？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,除了前面列出的狀況外，如果有其他情形，只要中研院公告說可以，那這些情況下的兼職就可以免申請同意和核准了。
兼職,兼職管制態樣(五)免除管制類,中研院的研究人員或研究技術人員，如果兼職在政府機關或公立學校，還需要申請同意和核准嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果他們在政府機關或公立學校兼職，就不需要申請同意和核准了。
兼職,兼職管制態樣(五)免除管制類,如果在工作時間以外，我依照自己的專長進行展現並獲得報酬，那這樣的行為需要提前申報嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果你在工作時間以外，利用自己的專長來獲得報酬，不需提前申報。不過，如果你對自己的財產、智慧財產權或肖像權做出授權行為並因此得到適適當的回報，這也是不需要提前申報的。
兼職,兼職管制態樣(五)免除管制類,除了前兩項提到的情況，什麼情況下是不需要經過核准就可以兼職的呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,除了前面的兩種情況，只要是中研院公告過的狀況，就可以兼職而不需要經過核准。
兼職,兼職管制態樣(五)免除管制類,那什麼情況下是需要停止兼職的呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,"如果中研院的研究人員或研究技術人員的兼職，落在以下幾種情况，那他們就需要停止兼職：
第一，他們在政府部門、公立學校或行政法人的任務編組或臨時設置的職位上兼職。
第二，他們在工作時間以外，利用個人才藝表現獲取的報酬，或是和他們財產、智慧財產權和肖像權授權相關的事情取得的對價。
第三，就是中研院公告的特定情况。在這些情况下，他們就不需要申請同意和核准，也不需要依規定揭露兼職。但是，如果兼職被撤銷了，或者被命令要停止兼職，那他們就得停止兼職了。"
兼職,定義規範之兼職事項,中研院是如何規範研究人員和研究技術人員在中研院以外的兼職事項的呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,中研院特別訂定了一種原則，叫做中央研究院研究人員及研究技術人員兼職處理原則。透過這套原則，他們就可以規範研究人員和研究技術人員在中研院以外的兼職事情。
兼職,定義規範之兼職事項,有關中研院研究人員和研究技術人員兼職處理的原則是什麼？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,中研院針對研究人員和研究技術人員在中研院以外的兼職，特別制定了一套原則來規範。
兼職,定義規範之兼職事項,我在中研院以外的兼職事項需要遵守什麼規定？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,你需要遵守中研院訂定的研究人員和研究技術人員兼職處理原則。
兼職,定義規範之兼職事項,中研院有對研究人員與研究技術人員的兼職事項做出什麼樣的規範和限制？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,中研院為了規範研究人員和研究技術人員在中研院以外的兼職事項，有訂定了一套原則來做為他們兼職的處理依據。
兼職,兼職消極條件,如果我在中研院工作，有哪些情況會讓我不能兼職呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果你在中研院工作，有很多情況會讓你不能兼職。比如說，如果你兼職的工作跟你在中研院的工作性質衝突就不行。此外，如果你的兼職會對你主要的工作造成不好的影響，或者可能損壞中研院的形象，也會被禁止兼職。還有，如果有可能洩露公務機密，或者有私人利益的疑問，也不能兼職。置於公款或公物有不當使用的風險、違反學術倫理、威脅到人員的安全健康、違反倫理事項或影響到學術研究的評鑑結果、以及可能有利益衝突的情況，也都不被允許兼職。
兼職,兼職消極條件,如果我的兼職跟本職性質太違反了，我們會被要求停止嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,是的，如果你的兼職和本職工作性質有太大的衝突，中研院是有可能會要求你停止兼職的。
兼職,兼職消極條件,如果我兼職可能會讓中研院的形象受損，那我可以繼續這份工作嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果你的兼職可能會損害中研院的形象，那麼你應該不能繼續這份工作。
兼職,兼職消極條件,有沒有可能我兼職可能導致公務機密洩漏，這樣會被禁止嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,對的，如果你的兼職有可能導致公務機密洩漏，中研院是會禁止的。
兼職,兼職消極條件,如果我的兼職有可能導致我營私舞弊，那會被阻止嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果你的兼職有可能讓你營私舞弊，中研院是不會同意的。
兼職,兼職消極條件,我的兼職是否可能導致我不當地用中研院的公款或公物，這樣會被要求停止嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,是的，如果你的兼職存在這種可能性，中研院有權要求你停止兼職。
兼職,兼職消極條件,如果我因為兼職違反了學術倫理，這樣的情況會停止我繼續兼職嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,對，如果你因為兼職違反了學術倫理，中研院會要求你停止兼職。
兼職,兼職消極條件,如果我的兼職會對人員安全或者健康有影響，這會被禁止嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,是的，如果你的兼職可能會對人員安全或健康造成影響，中研院是不會核准的。
兼職,兼職消極條件,研究績效評核結果不好，會不會因此失去兼職的機會呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,是的，如果研究績效評核結果不好，依照中研院的規定，有可能會被停止兼職。
兼職,兼職消極條件,.如果我的兼職有違反利益衝突的情事，那我能不能繼續這份工作呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果你的兼職有違反利益衝突的情況，那就不能繼續這份工作了。
兼職,兼職時數及兼職費,中研院的研究人員和研究技術人員一週的兼職時數最多可以有多少小時？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,一週的兼職時數最多可以有8小時。
兼職,兼職時數及兼職費,中研院的研究人員和研究技術人員最多可以兼任多少個新創公司或業務的職務？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,他們最多可以兼任四個新創公司或業務的職務。
兼職,兼職時數及兼職費,中研院會不會公布員工兼任職務的情形？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,會的，中研院會定期公布員工兼任新創公司董事、創辦新事業發起人、營利事業獨立董事和非執行經營業務等職務的兼職情形。
兼職,兼職時數及兼職費,中研院研究人員兼職的薪水是怎麼計算的？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,中研院的研究人員或者研究技術人員做兼職的薪水，通常是按照軍公教人員兼職費的支給表來計算的。不過如果是研究人員，像是院長、副院長或者兼任主管人員，他們的兼職所拿的薪水並不受限於軍公教人員兼職費的規定。
兼職,兼職時數及兼職費,研究人員的兼職費有沒有上限？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,研究人員的兼職費，包括院長、副院長、兼任主管人員等，沒有上限，不受軍公教人員兼職費支給表的限制。
兼職,到職揭露及年度揭露,到職時如果我已經有兼任的職務需要如何動作呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,"如果你到職時已經有兼任的職務，你需要填寫一份""中央研究院人員到職前兼職揭露告知書""，說明你已經兼任的職務。然後經過你所在的研究所或研究中心主管的同意和中研院的核准。如果沒有經過核准，你需要立即停止兼職。"
兼職,到職揭露及年度揭露,每年7月底前需要完成什麼樣的要求？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,每年7月底前，各個單位需要把所屬的研究人員和研究技術人員填好的「中央研究院研究人員及研究技術人員兼職揭露表」整理好，然後送到中研院備查。同時，還要對所屬的研究人員和研究技術人員的兼職情況進行評估檢討，看是否同意他們繼續兼職。
兼職,到職揭露及年度揭露,如果我想持續兼任的話需要經過什麼評估嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,對的，如果你想要持續兼任的話，你的兼職情形會每年進行評估檢討。這個評估會由你所在的單位負責進行。評估的結果會作為是否同意你繼續兼職的依據。所以要持續兼任，就需要通過這個評估喔。
兼職,到職揭露及年度揭露,如果我兼任的是有科技移轉或研究契約的新創公司，需要填寫什麼文件？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,你需要填寫「中央研究院人員因應科技移轉與科學研究需要兼職許可書（年度揭露）」這份文件。
兼職,到職揭露及年度揭露,有兼任的業務，若未經核准，我需要立刻停下來嗎？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,是的，如果你的兼職業務沒有經過中研院的核准，你必須立刻停止兼職。
兼職,兼職違反規定之處理,如果中研院的研究人員或技術人員違反了兼職的規定，該怎麼處理呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,如果中研院的研究人員或技術人員違反了兼職的規定，他們該被移送到中研院學組級倫理委員會，並按照中研院各級倫理委員會的設置及作業要點進行審議。
兼職,兼職違反規定之處理,違反兼職規定的人要被轉送到哪個委員會審議呢？,人事,https://www.sinica.edu.tw/ch/articles/332,中研院人事室,違反兼職規定的人會被轉送到中研院學組級倫理委員會來審議。
