category,title,question,group,url,contact,answer
國外出差旅費報支,行政院法規,這個服務項目是關於行政院法規中的出差人員生活費報支原則。當出差人員在同一地點駐留超過一個月時，他們的生活費報支會有所調整，具體規定分為兩個部分。第一部分是駐留超過一個月但未滿三個月的，從第二個月開始，生活費可按照該地區日支數額的80%報支。第二部分是駐留超過三個月的，從第四個月開始，生活費可按照該地區日支數額的70%報支。那麼，如果我在同一地點出差超過一個月，我的生活費報支會有哪些調整呢？,經費,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中研院主計室,如果你在同一地點出差超過一個月，從第二個月開始，你的生活費報支會按照該地區日支數額的80%報支；如果出差時間超過三個月，則從第四個月開始，生活費會按照該地區日支數額的70%報支。
國外出差旅費報支,行政院法規,我看到有一個服務項目是關於行政院法規的，這項規定說明了，如果在出差期間因病或意外事故導致超過原定的出差日數，只要能提供相關證明並經過機關首長同意，就可以按照日子申請生活費補助。那麼，如果我遇到這樣的情況，該如何向機關首長申請並提供證明呢？,經費,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中研院主計室,如果你在出差期間因病或意外事故而超出原定的出差日數，首先要確保你有相關證明，比如醫生開的病假單或是意外事故的證明。然後，你可以向機關首長申請，把你的情況說明清楚，提供這些證明文件，並徵求他們的同意。一旦獲得機關首長的核准，你就可以按照日子申請生活費補助了。
國外出差旅費報支,行政院法規,你知道行政院法規裡面有關於出差人員出國手續費的規定嗎？這些費用包括護照費、簽證費、黃皮書費、預防針費、結匯手續費和機場服務費，要怎麼檢附單據來報支呢？,經費,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中研院主計室,我知道行政院法規裡有關於出差人員出國手續費的規定。這些費用可以報支的項目包括了護照費、簽證費、黃皮書費、預防針費、結匯手續費和機場服務費。要報支的話，就需要把原始單據或是旅行業代收轉付的收據準備好，然後附上給公司去核對。
國外出差旅費報支,行政院法規,您知道行政院法規裡的出差人員保險事項嗎？出差時，我們應該要辦理保險，並提供保險費原始單據來報銷。而保險的項目和保額是由行政院來決定的喔。請問您對這個部分有任何疑問嗎？,經費,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中研院主計室,我了解了，出差時要辦理保險，並且提供保險費原始單據來報銷。保險項目和保額是行政院決定的。有什麼問題我會再跟你詢問，謝謝你的說明！
國外出差旅費報支,行政院法規,行政院法規裡的出差行政費這個服務項目，主要是涵蓋在國外執行公務時所需的一些費用，像是資料、報名、註冊、郵電、翻譯及運費等。在出國前，出差人員需要先把預計的支出報給機關首長審核，然後憑原始單據或旅行業代收轉付收據報支。若在國外遇到臨時需要而超支的情況，也要說明理由並經過機關首長核准後方能報支。請問這樣的說明是否清楚明瞭？,經費,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中研院主計室,說明非常清楚明瞭，提到出差行政費的範疇、報支程序以及因應臨時需要的處理方式。
國外出差旅費報支,行政院法規,根據行政院法規的規定，出差率團的司處長級以上人員有特定的禮品交際及雜費限額。像部長級人員未達十五日，可以報支十萬元，超過十五天則最多可支援十五萬元，而次長級人員和司處長級人員則有其他相對應的金額限制。此外，如果團員超過六人，則可根據每人每日六百元的標準加計禮品交際及雜費。還有一些特殊情況下，禮品交際及雜費的報支也不受限制。那麼關於這部分的規定，您有什麼疑問嗎？,經費,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中研院主計室,谢谢您的解释。我想请问一下，如果是次長級以上人員執行特殊任務，經過核准，禮品交際及雜費的報支不受限制，那么他们有没有一定的上限呢？另外，关于租车费用的报支，司处长级以上人员是怎么处理的呢？
國外出差旅費報支,行政院法規,關於行政院法規的這項服務，主要是規定出差人員如果不是隨同司處長級以上的人出差，他們可以根據出差日數，每人每天最多報支新台幣六百元的禮品交際和雜費，需要附上原始單據。而如果出差人員需要租車，並且能提供租車費比大眾運輸票價省錢的證明文件，那麼就可以提出租車費報支喔。你對這兩個內容有什麼問題嗎？,經費,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中研院主計室,了解了，這項服務主要規定非隨同司處長級以上人員出差時，可以每天最多報支新台幣六百元的禮品交際和雜費，並需要附上原始單據。另外，如果出差人員需要租車，而且能證明租車費比大眾運輸省錢，那就可以報支租車費了。我沒有什麼問題，謝謝你的解答！
國外出差旅費報支,行政院法規,這個服務項目是關於行政院的法規，當中提到如果出差人員在出差期間遭受有期徒刑以上的刑罰，或者被處以休職、撤職、停職、免職等處分，那麼他們所屬的服務機關需在一週內通知他們返國。儘管如此，出差人員仍然可以報支生活費和交通費，但限制在接到通知的次日起算一周內返國的費用。根據這項說明，你知道如果出差人員遭受以上情況，他們需要在多少時間內返鄉嗎？,經費,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中研院主計室,根據這項說明，如果出差人員遇到這些情況，他們需要在接到通知後的一週內返國。
國外出差旅費報支,行政院法規,出差旅費報告表的填寫時間是多久呢？,經費,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中研院主計室,出差旅費報告表的填寫時間是銷差之日起算的15日內喔。
國外出差旅費報支,行政院法規,服務項目是行政院法規，關於各級地方政府機關與公營事業機構及駐外機構的人員出差到其他國家時，國外出差旅費的報支辦法都是依照這個要點來進行的喔。那麼，有什麼疑問我可以為您解答的嗎？,經費,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中研院主計室,好的，你說的是關於各級地方政府機關、公營事業機構以及駐外機構的人員，在出差到其他國家時，他們的國外出差旅費報支都是依照行政院法規的這個要點來辦理的。如果你有任何疑問，請隨時告訴我，我很樂意為你解答。
國外出差旅費報支,行政院法規,大家好，我們現在要談的是行政院法規這個服務項目。根據這項服務，中央政府的各個主管機關可以根據本要點的規定，自行制定國外出差的旅費支給規定。所以，大家對這項服務有什麼問題嗎？,經費,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中研院主計室,大家好！我們現在要聊的是行政院法規這個主題。其實中央政府的各個主管機關在這項法規下，可以根據既定的範圍去制定自己的國外出差旅費支給規定。如果你們有什麼問題，歡迎隨時提出來喔！
國外出差旅費報支,行政院法規,關於行政院法規的服務項目，這裡提到赴大陸地區、香港及澳門出差旅費的報支是依照本要點規定辦理，而出差人員的生活費日支數額表則是由行政院另行定義的。你有什麼問題想要詢問呢？,經費,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中研院主計室,了解了，那就是說赴大陸地區、香港和澳門出差的旅費報銷都要按照這個要點來辦理，但是關於生活費日支的部分，則是要根據行政院公布的規定來計算。請問有什麼特別要注意的事項嗎？
國外出差旅費報支,行政院法規,行政院法規的服務項目中提到，當要點修正後，出差人員在舊規定及新規定之間的適用情況。簡單來說，舊規定期間適用舊規定，新規定期間適用新規定，但如果在新規定實施前已預訂了新規定期間的機票和住宿，還是可以適用舊規定。而修正後所需的經費將在各機關原先預算的相關項目中支應。那麼，你對這個服務項目有什麼疑問嗎？,經費,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中研院主計室,了解了，所以當規定修正後，出差人員如果在舊規定時出差就適用舊規定，新規定時出差就適用新規定。但如果提前預訂了新規定期間的機票和住宿，還是可以用舊規定。修正後的經費會在各機關原本的預算中支應。我目前對這個服務項目沒有什麼疑問了，感謝您的說明。
國外出差旅費報支,法規修正,關於法規修正的服務項目，這次主要是針對國外出差旅費報支要點的第五點、第十點和第十九點進行修正，從111年7月14日開始實施。修正內容涉及中央研究院的同仁出差時搭乘飛機的艙等選擇，包括部長級、次長級和其餘人員的座位。另外，還增加了附表裡的一些勾選項目，以便於核銷時清楚明瞭。那在這次法規修正後，如何處理出差期間跨越新舊規定的適用呢？,經費,https://acc.sinica.edu.tw/posts/73494,中研院主計室,關於出差期間跨越新舊規定的適用，可以參考國外出差旅費報支要點第23點規定。在舊規定出差期間，就適用舊規定；在新規定生效後的出差期間，就適用新規定。不過要注意的是，如果在新規定生效前已經預訂了新規定期間的機票，那麼可以適用舊規定來處理。
國外出差旅費報支,行政院解釋彙編,有關行政院解釋彙編，這個服務項目主要是為了規範中央政府各機關的公務人員，如何在出差至國外時，報支他們的出差旅費。那麼，工友或約聘人員能不能比照「國外出差旅費報支要點」規定來請領相關差旅費呢？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,根據這個解釋彙編，約聘（僱）人員可以比照公務人員報支國外出差旅費，因為他們的職位相當於公務人員。然而，工友不適合派遣出國執行業務或協助處理團務，因為他們的職責主要是處理機關內部事務。所以，工友不能比照「國外出差旅費報支要點」規定來請領相關差旅費。
國外出差旅費報支,行政院解釋彙編,談一下行政院解釋彙編的服務項目吧，它主要是關於公務人員出國執行任務的規定。像是應邀訪問、出席國際會議或因業務需要出國等等，那你知道如果公假登記奉派出國洽公，能不能報支國外旅費呢？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,根據行政院解釋彙編，公務人員出差主要是指經過機關首長核准出國執行如應邀訪問、出席國際會議或因業務需要等任務。至於公假登記奉派出國洽公是否能報支國外旅費，需要符合第2點規定所列的5個任務之一，並且有年度出國計畫及預算，經機關首長核准出差行程及日數。如果符合這些條件，就可以報支國外旅費。如果不屬於上述規定的出差性質，那就不可以報支國外旅費喔。
國外出差旅費報支,行政院解釋彙編,行政院解釋彙編中提到，出差人員應該儘量縮短行程，並在出差前得到機關首長的核准。那麼，如果在國外出差期間無法如預期返國，這樣的情況下可以延長差假和相應的生活費補助嗎？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,如果在國外出差期間因無法訂到返國機票而無法如期返國，這樣的情況下並不能延長差假和相應的生活費補助。因為根據規定，只有在患病或意外事故的情況下，才能在提出確實證明並得到機關首長核准的情況下，按日報支生活費。所以在這種情況下，出差人員應該要提早購買往返機票並確保有足夠的時間返國。
國外出差旅費報支,行政院解釋彙編,根據文件，回國的最後一天生活費是計算至登機時間還是抵達台灣的時間呢？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,根據文件，回國的最後一天生活費是根據機關首長核准的出差日數來計算。若抵達台灣的時間是核准出差日數的最後一天，則生活費計算至抵達台灣的時間；若登機時間是核准出差日數的最後一天，則生活費計算至登機時間。
國外出差旅費報支,行政院解釋彙編,如果在國外出差結束後因為私人行程前往第三地，那麼交通費應該如何報支呢？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,在國外出差結束後，如果因為私人行程前往第三地的話，根據規定，交通費將按照核准的因公出差行程來支給往返機票款。所以，只能報支因公出差部分的交通費，私人行程的交通費需要自行負擔。
國外出差旅費報支,行政院解釋彙編,如果國外出差延返，且非從出差地回國，這種情況下交通費應該如何報支呢？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,在這種情況下，交通費的報支應該參照國內出差旅費報支要點，按出差必經之順路計算。旅費自啟程日起至差竣日止，除患病及因事故阻滯外，其因私事請假者，不得報支。因為起訖地點有所變動，所以不宜依旅行社收據金額總額報支，超額之交通費應自行負擔。
國外出差旅費報支,行政院解釋彙編,出差旅費分為交通費、生活費和辦公費，其中交通費是指搭乘飛機、船舶及長途大眾陸運工具所需的費用；生活費包括住宿費、膳食費和零用費；辦公費則涵蓋出差人員出國的手續費、保險費、行政費、禮品交際及雜費。那麼，因公出國的時候，如果機場距離目的地很遠，可以報銷計程車、租車或其他交通工具的費用嗎？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,是的，如果因公出國時機場離目的地距離很遠，可以報支計程車、租車或其他交通工具的費用。不過，出差人員應該以長途大眾陸運工具為原則，按實際需要乘坐。如果有特殊需求，確實需要租車，那麼租車費可以在禮品及交際費或雜費項下報支。
國外出差旅費報支,行政院解釋彙編,根據行政院解釋彙編，出差人員搭乘各種交通工具的座位等級分為三類：部長級人員和特使可以搭乘頭等座位，次長級人員和其他特定職等可以搭乘商務艙，其他人員則搭乘經濟艙。那麼，經濟艙中的豪華經濟艙是否可以報支呢？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,根據行政院的規定，出差人員搭乘經濟艙時，僅能以「經濟艙」的價格報支。由於規定中沒有提到「豪華經濟艙」，所以不能報支豪華經濟艙的費用。
國外出差旅費報支,行政院解釋彙編,請問行政院解釋彙編中國外出差人員報支搭乘飛機交通費時，需要檢附哪些單據呢？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,"出差人員報支搭乘飛機交通費時，需要檢附以下單據：
1. 機票票根或電子機票或其他足資證明行程的文件。
2. 國際線航空機票購票證明單或旅行業代收轉付收據或其他足資證明支付票款的文件。
3. 登機證存根(含電子登機證)或足資證明出國事實的護照影本或航空公司所開立的搭機證明。"
國外出差旅費報支,行政院解釋彙編,國外出差生活費日支數額包括住宿費、膳食費和零用費，其中住宿費占70%，膳食費占20%，零用費占10%。那麼，當出差人員報支生活費時，是否需要提供相關檢據呢？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,出差人員報支生活費時，一般情況下是不需要提供相關檢據的。但是，如果有特定情況（如代表政府出席國際會議或談判，並在主辦單位指定旅館住宿，或奉派赴外交部認定的戰亂地區出差，且住宿費超過該地區生活費日支數額的70%），就需要檢據核實報支住宿費。
國外出差旅費報支,行政院解釋彙編,行政院解釋彙編中提到，如果是代表政府出席國際會議或談判，主辦單位指定旅館的住宿費超過當地生活費日支數額百分之七十時，可以檢據覈實報支。那麼這個規定是否適用於旅館位址與會議地點不同的情況呢？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,是的，這個規定適用於旅館位址與會議地點不同的情況。根據行政院的解釋，並未規定旅館與會議地點必須是同一個地方。所以即使旅館與會議地點不同，只要符合規定的條件，住宿費仍然可以檢據覈實報支。
國外出差旅費報支,行政院解釋彙編,我們通常認為的國際會議是怎樣的會議呢？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,通常認為的國際會議是指涉及兩國（含）以上的雙邊或多邊會議，參與方可以是政府或非政府組織，包括人民或人民團體。這類會議可以由政府或非政府組織主辦。
國外出差旅費報支,行政院解釋彙編,如果住宿由主辦單位安排，出差人員並非出席國際會議或談判，他的住宿費是否能依國外出差旅報支要點第8點規定檢據覈實報支呢？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,如果出差人員並非出席國際會議或談判，且住宿是由主辦單位安排，住宿費將不能依國外出差旅費報支要點第8點規定檢據覈實報支。他們只能在日支生活費內自行處理住宿費用。
國外出差旅費報支,行政院解釋彙編,請問根據行政院解釋彙編，如果我出差時外國政府或國際組織提供膳宿或現金津貼，那麼我的生活費該如何報支呢？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,"當你出差時，如果外國政府或國際組織提供膳宿或現金津貼，你的生活費報支分為以下幾種情況：

1. 如果提供膳宿，且現金津貼未達生活費日支數額的10%，你可以按日報支或補足該地區生活費日支數額10%的零用費。
2. 如果僅提供膳食不提供住宿，且現金津貼未達生活費日支數額的10%，你可以按日報支該地區生活費日支數額70%的住宿費，並可按日報支或補足該地區生活費日支數額10%的零用費。
3. 如果僅提供住宿不提供膳食，且現金津貼未達生活費日支數額的10%，你可以按日報支該地區生活費日支數額20%的膳食費，並可按日報支或補足該地區生活費日支數額10%的零用費。

若膳食未達三餐，則早、中、晚餐的膳食費分別以生活費日支數額的4%、8%、8%計算，並補足未供餐的膳食費。返國當日的生活費可按該地區生活費日支數額30%的限額報支。"
國外出差旅費報支,行政院解釋彙編,服務項目是「行政院解釋彙編」喔，它主要是針對調用駐外人員在駐在國出差時的費用報支規定。那麼，你有想了解跟交通費、膳食費和零用費、住宿費有關的規定嗎？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,"好的，關於調用駐外人員出差時的費用報支，主要有以下規定：

1. 交通費：按照規定辦理。
2. 膳食費和零用費：如果出差在駐在地區（城市）範圍內，可以按該地區生活費日支數額的20%來報支；如果出差在駐在地區（城市）範圍以外，可以按該地區生活費日支數額的30%來報支。
3. 住宿費：如果出差在駐在地區（城市）範圍內，原則上當日往返不需要住宿。但如果有必要住宿旅館，除了按照第八點的規定外，住宿費可以按該地區生活費日支數額的70%來報支。

這些規定都是根據「行政院解釋彙編」的內容。如果你有其他方面的問題，歡迎再詢問。"
國外出差旅費報支,行政院解釋彙編,出差人員在同一地點駐留超過一個月，生活費報支的規定是什麼呢？,經費,https://www.dgbas.gov.tw/public/Data/0729174810BYSDYTB1.pdf,中研院主計室,出差人員在同一地點駐留超過一個月的生活費報支規定是：如果在同一地點駐留超過一個月，但不超過三個月，那麼從第二個月開始，生活費按該地區的日支數額的百分之八十報支。如果駐留超過三個月，那麼從第四個月開始，生活費按該地區的日支數額的百分之七十報支。不過，這個規定不適用於代表政府出席國際會議或談判、奉派赴外交部認定的國外旅遊紅色警示地區、或籌開使領館、代表處或辦事處的人員。
