index,category,title,question,group,url,contact,answer
10,Научно-популярная деятельность,кампус открыт,Планируются ли в этот раз какие-то специальные интерактивные мероприятия для детей во время открытия кампуса?,Жизнь,Никто,Мисс Ван 9727,"Открытие кампуса на этот раз запланировало интерактивные мероприятия для детей с учетом возраста, чтобы они могли испытать удовольствие от науки через игры."
11,Научно-популярная деятельность,кампус открыт,"Как я могу узнать подробности о мероприятии и информацию, связанную с регистрацией?",Жизнь,Никто,Мисс Ван 9727,"Вы можете зайти на официальный сайт Academia Sinica, чтобы узнать о деятельности и регистрационной информации. На веб-сайте также есть страница деятельности за предыдущие годы, где вы можете увидеть ссылки на деятельность за последние 3 года. Дата мероприятия в этом году - 21 октября 2011 года, а подробная информация будет опубликована на официальном сайте Academia Sinica."
12,Научно-популярная деятельность,кампус открыт,"Есть ли какой-нибудь веб-сайт, на котором я могу проверить открытие кампуса за эти годы?",Жизнь,Никто,Мисс Ван 9727,"Вы можете перейти на официальный сайт Academia Sinica, чтобы просмотреть информацию об открытии кампусов за эти годы, там есть ссылки на мероприятия за последние три года."
13,Научно-популярная деятельность,Праздник знаний,Каждый вторник вечером проводится серия научно-популярных лекций «Праздник знаний»?,Жизнь,Никто,Мисс Ву 9726,"Да, серия научно-популярных лекций «Праздник знаний» проводится по вечерам во вторник месяца активности."
14,Научно-популярная деятельность,Праздник знаний,Какие специалисты в области исследований будут приглашены для чтения лекций на этом мероприятии?,Жизнь,Никто,Мисс Ву 9726,"Это мероприятие пригласит экспертов из различных областей исследований как внутри, так и за пределами Academia Sinica для чтения лекций."
15,Научно-популярная деятельность,Праздник знаний,"В какую учетную запись YouTube будет загружен речевой контент, чтобы все могли его посмотреть?",Жизнь,Никто,Мисс Ву 9726,Содержание речи будет загружено на официальный YouTube-аккаунт Academia Sinica для всеобщего просмотра.
16,Научно-популярная деятельность,Праздник знаний,Как найти информацию о регистрации на это мероприятие на официальном сайте Academia Sinica и в Facebook?,Жизнь,Никто,Мисс Ву 9726,"Чтобы найти регистрационную информацию для этого мероприятия, вы можете проверить официальный сайт и официальный аккаунт Facebook Academia Sinica до начала мероприятия, и регистрационная информация будет размещена там. Но будьте осторожны, мероприятие представляет собой систему онлайн-регистрации, и вы не можете зарегистрироваться по телефону или другим способом."
17,Научно-популярная деятельность,Праздник знаний,"Мероприятие не принимает регистрацию по телефону, так как продолжить онлайн-регистрацию?",Жизнь,Никто,Мисс Ву 9726,"Чтобы зарегистрироваться онлайн, вы можете подписаться на официальный сайт и официальный аккаунт Academia Sinica в Facebook до начала мероприятия Информация о регистрации будет объявлена ​​заранее, а затем следуйте инструкциям по регистрации онлайн. Однако они не принимают регистрацию по телефону или другими способами."
18,продвижение науки,исследовать,Что такое платформа популяризации науки «Research Youwu»?,Жизнь,хттп://ресеарч.синица.еду.тв/,Мистер Джейн 2654,"Yanzhiyouwu — научно-популярная платформа, созданная в апреле 2016 года. В основном он знакомит с исследователями и результатами исследований Academia Sinica с помощью простых для понимания графических отчетов. На данный момент было опубликовано около 240 научно-популярных статей, опубликованы две физические книги, а также собственные страницы в Facebook и IG. В будущем Yanzhiyouwu продолжит публиковать больше научно-популярных статей, связанных с исследованиями Academia Sinica, и расширит свою читательскую аудиторию."
19,продвижение науки,исследовать,Сколько научно-популярных статей опубликовал «Research Youwu»?,Жизнь,хттп://ресеарч.синица.еду.тв/,Мистер Джейн 2654,"""Research Youwu"" опубликовал около 240 научно-популярных статей."
20,продвижение науки,исследовать,Какие физические книги были опубликованы «Research Youwu»?,Жизнь,хттп://ресеарч.синица.еду.тв/,Мистер Джейн 2654,"Издательство «Research Youwu» выпустило две бумажные книги, первая из которых — «Research Youwu: путешествие по древним и современным временам», изданная в 2010 году! 25 открытых занятий по гуманитарным наукам Academia Sinica» — это серия книг от Humanities Group. Вторая книга ""Исследования и Юву: Книга микрознаний"" вышла через 110 лет! 21 урок наук о жизни от Academia Sinica» — это серия книг издательства Life Group. Более того, через 113 лет они рассчитывают выпустить серию книг по математике и физике."
21,продвижение науки,исследовать,Когда они планируют выпустить серию книг Mathematics Group?,Жизнь,хттп://ресеарч.синица.еду.тв/,Мистер Джейн 2654,Через 113 лет они рассчитывают выпустить серию книг по математике и физике.
22,продвижение науки,исследовать,Какие планы у «Research Youwu» на будущее?,Жизнь,хттп://ресеарч.синица.еду.тв/,Мистер Джейн 2654,"В будущем Yanzhiyouwu планирует и дальше выпускать научно-популярные статьи, связанные с исследованиями Academia Sinica, а также укреплять сотрудничество с государственным и частным секторами и различными видами СМИ для расширения читательской аудитории. Они рассчитывают опубликовать серию книг по математике и физике через 113 лет."
23,продвижение науки,исследовать,"Сколько поклонников у страницы Academia Sinica ""Research Youwu"" в Facebook?",Жизнь,хттп://ресеарч.синица.еду.тв/,Мистер Джейн 2654,У страницы Academia Sinica «Yan Zhi You Wu» в Facebook около 61 000 поклонников.
24,продвижение науки,исследовать,Каково примерное количество подписчиков на их странице в IG?,Жизнь,хттп://ресеарч.синица.еду.тв/,Мистер Джейн 2654,На их странице в IG около 12 900 подписчиков.
25,продвижение науки,социальные медиа,"Вау, у Academia Sinica более 160 000 подписчиков на Facebook?",Жизнь,хттпс://ввв.фасебоок.ком/синицаеду/,Мистер Чен 8059,"Да, количество поклонников Academia Sinica в Facebook превысило 160 000 человек, а также у них много поклонников и подписчиков на других социальных платформах!"
26,продвижение науки,социальные медиа,"Аккаунт IG был открыт в 2018 году, так сколько подписчиков у вас сейчас?",Жизнь,хттпс://ввв.фасебоок.ком/синицаеду/,Мистер Чен 8059,Сейчас набралось около 25300 подписчиков.
27,продвижение науки,социальные медиа,Сколько в настоящее время подписчиков на официальном видео- и аудиоканале Academia Sinica на платформе YouTube?,Жизнь,хттпс://ввв.фасебоок.ком/синицаеду/,Мистер Чен 8059,На платформе YouTube официальный видео- и аудиоканал Academia Sinica в настоящее время насчитывает более 80 600 подписчиков.
28,продвижение науки,социальные медиа,"На данный момент загружено 320 видео, есть ли особые рекомендации?",Жизнь,хттпс://ввв.фасебоок.ком/синицаеду/,Мистер Чен 8059,"На данный момент загружено 320 видеороликов, в том числе результаты исследований Academia Sinica, научно-популярные выступления и т. д. Вы можете выбрать просмотр в соответствии со своими интересами!"
29,Искусство и культурная деятельность,Искусство и культурная деятельность,На какие типы графиков выступлений я могу подать заявку в сентябре каждого года?,Жизнь,Никто,Мисс Чен 9488,"Каждый сентябрь вы можете подать заявку на участие в драматическом, танцевальном, музыкальном, фольклорном и других жанрах."
30,Искусство и культурная деятельность,Искусство и культурная деятельность,Какие подразделения и организации включены в квалификацию приложения?,Жизнь,Никто,Мисс Чен 9488,"Квалификация для подачи заявки включает отдельных исполнителей, коллективы исполнительского искусства, культурные и художественные фонды, социальные группы, художественные студии, культурные учреждения и брокерские компании и т. д."
31,Искусство и культурная деятельность,Искусство и культурная деятельность,Какие есть варианты площадок для выступлений?,Жизнь,Никто,Мисс Чен 9488,Местом проведения выступления может быть выбран зал Центра академической деятельности Academia Sinica или другое подходящее место для выступления.
32,Искусство и культурная деятельность,Искусство и культурная деятельность,Когда я смогу просмотреть подробную информацию о регистрации на мероприятие?,Жизнь,Никто,Мисс Чен 9488,Подробная информация о регистрации будет опубликована на официальном сайте и официальном аккаунте Academia Sinica в Facebook до начала мероприятия.
33,Искусство и культурная деятельность,Искусство и культурная деятельность,Как записаться на художественные и культурные мероприятия?,Жизнь,Никто,Мисс Чен 9488,"Чтобы зарегистрироваться для участия в художественных и культурных мероприятиях, вы можете проверить подробную регистрационную информацию на официальном сайте и в официальном аккаунте Facebook Academia Sinica до начала мероприятия, а затем следовать инструкциям по онлайн-регистрации. Следует отметить, что регистрация по телефону или другими способами не принимается."
