index,category,title,question,group,url,contact,answer
12,Học bổng,Chương trình thử nghiệm TIGP-X,Hai loại giải thưởng Chương trình thí điểm TIGP-X là gì?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Có hai loại trợ cấp Chương trình Thí điểm TIGP-X. Loại thứ nhất là Học bổng TIGP-X Academia Sinica dành cho nghiên cứu sinh tiến sĩ quốc tế. Học bổng hàng tháng là 34.000 Đài tệ cộng với 16.000 Đài tệ. Loại thứ hai là sinh viên tiến sĩ quốc tế TIGP-X Academia Sinica, học bổng do các nhà nghiên cứu của Academia Sinica hỗ trợ, số tiền phải tuân theo các quy định liên quan của ""Điểm tài trợ học bổng Academia Sinica"". Các sinh viên tiến sĩ được chọn được gọi là nghiên cứu sinh tiến sĩ TIGP-X."
13,Học bổng,Chương trình thử nghiệm TIGP-X,"Số tiền học bổng cho ""Học bổng TIGP-X Academia Sinica dành cho sinh viên tiến sĩ quốc tế"" là bao nhiêu?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Số tiền học bổng của ""Sinh viên tiến sĩ quốc tế học bổng TIGP-X Academia Sinica"" là 34.000 Đài tệ mỗi tháng do Academia Sinica trả và 16.000 nhân dân tệ khác được trả bởi các nhà nghiên cứu của Academia Sinica, tổng cộng 50.000 Đài tệ mỗi tháng. Tuy nhiên, các trường hợp đặc biệt có thể được đưa ra để xem xét tại thời điểm nộp đơn."
14,Học bổng,Chương trình thử nghiệm TIGP-X,Các trường hợp đặc biệt có thể được đề cập để tham khảo trong ứng dụng là gì?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Văn bản miêu tả không nêu cụ thể ví dụ về các trường hợp đặc biệt nhưng khi áp dụng nếu gặp trường hợp đặc biệt các bạn có thể nêu ra để xem xét, tham khảo."
15,Học bổng,Chương trình thử nghiệm TIGP-X,"Ai sẽ trả số tiền học bổng cho ""Sinh viên tiến sĩ quốc tế TIGP-X Academia Sinica""?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Số tiền học bổng dành cho ""Sinh viên tiến sĩ quốc tế TIGP-X Academia Sinica"" do chính các nhà nghiên cứu của Academia Sinica chi trả."
16,Học bổng,Chương trình thử nghiệm TIGP-X,Những tiêu chuẩn nào nên được tuân theo đối với số tiền học bổng trong Academia Sinica?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Số lượng học bổng trong Academia Sinica phải tuân theo các tiêu chuẩn liên quan của ""Điểm chính cho học bổng và trợ cấp của Academia Sinica""."
17,Học bổng,Chương trình thử nghiệm TIGP-X,Danh hiệu đặc biệt dành cho nghiên cứu sinh được chọn trong các điểm thử nghiệm (TIGP-X) là gì?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,Các nghiên cứu sinh tiến sĩ được chọn trong các điểm thí điểm sẽ được gọi là nghiên cứu sinh tiến sĩ TIGP-X.
18,Học bổng,Chương trình thử nghiệm TIGP-X,Sinh viên tiến sĩ TIGP-X có thể chỉ nhận được một khoản trợ cấp cho vé máy bay khứ hồi không?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Có, sinh viên tiến sĩ TIGP-X chỉ có thể nhận được một khoản trợ cấp cho vé máy bay khứ hồi đến Đài Loan."
19,Học bổng,Chương trình thử nghiệm TIGP-X,"Từ năm thứ hai trở đi, chúng tôi cần thuê nhà, có cần nhờ các nhà nghiên cứu của Academia Sinica giúp đỡ không?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Đúng vậy, từ năm thứ hai bạn cần tìm nhà để ở, nhưng các nhà nghiên cứu của Academia Sinica sẽ hỗ trợ bạn thuê nhà nên đừng lo lắng."
20,Học bổng,Chương trình thử nghiệm TIGP-X,"Với tư cách là người hướng dẫn của các nhà nghiên cứu Academia Sinica, trợ cấp vé máy bay của họ có thể chỉ được sử dụng để tham gia bảo vệ luận án hoặc các vấn đề hợp tác học thuật không?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Có, trợ cấp vé máy bay cho các nhà nghiên cứu của Academia Sinica chỉ có thể được sử dụng để tham gia bảo vệ luận án của nghiên cứu sinh TIGP-X hoặc đến thăm các trường nơi nghiên cứu sinh trực thuộc và thảo luận về hợp tác học thuật với người giám sát trong thời gian thực hiện."
21,Học bổng,Chương trình thử nghiệm TIGP-X,Tôi có thể tiếp tục nhận học bổng từ tổ chức của mình trong quá trình nghiên cứu không?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Có, sau khi được chọn là nghiên cứu sinh tiến sĩ TIGP-X, bạn vẫn có thể tiếp tục nhận học bổng từ tổ chức nghiên cứu của mình trong quá trình nghiên cứu tại Academia Sinica."
22,Học bổng,Chương trình thử nghiệm TIGP-X,"Vé máy bay cần được thanh toán trước, liệu nó có được hoàn lại vào tài khoản bưu điện của chúng tôi sau không?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Vâng, vé máy bay cần phải được thanh toán trước, và sau khi bạn đến Đài Loan, bạn sẽ trải qua quá trình xác minh của Academia Sinica, và tiền sẽ được hoàn trả vào tài khoản bưu điện của bạn."
23,Học bổng,Chương trình thử nghiệm TIGP-X,Chi phí xin thị thực và đi lại có cần phải do chính chúng tôi chi trả mà không cần trợ cấp không?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Có, bạn phải tự chi trả chi phí xin thị thực và đi lại và Academia Sinica không trợ cấp. Tuy nhiên, Academia Sinica sẽ hỗ trợ bạn xử lý các vấn đề liên quan đến thị thực với các đại sứ quán nước ngoài, đồng thời cung cấp thông tin về phương tiện di chuyển từ sân bay đến ký túc xá."
24,Học bổng,Chương trình thử nghiệm TIGP-X,"Khi nghiên cứu luận án tại Academia Sinica, chúng ta vẫn phải chịu trách nhiệm về học phí của các trường nước ngoài, phải không?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Có, ngay cả khi bạn đang nghiên cứu luận án tại Academia Sinica, bạn vẫn phải chịu trách nhiệm về học phí của các trường ở nước ngoài."
25,Học bổng,Chương trình thử nghiệm TIGP-X,Làm thế nào để gửi báo cáo tiến độ nghiên cứu được viết hàng năm cho các cố vấn song phương để phê duyệt?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Mỗi năm, bạn được yêu cầu viết báo cáo tiến độ nghiên cứu, sau đó báo cáo này sẽ được gửi cho cố vấn song phương của bạn để xem xét. Sau khi vượt qua vòng đánh giá, nó sẽ được bàn giao cho Văn phòng Quốc tế để xem xét bởi Hội đồng Cố vấn Học thuật. Sau khi vượt qua bài đánh giá, bạn có thể nhận được học bổng cho năm tiếp theo."
26,Học bổng,Chương trình thử nghiệm TIGP-X,"Sau khi tôi hoàn thành dự án nghiên cứu hợp tác TIGP-X, làm cách nào để gửi báo cáo nghiên cứu hoàn chỉnh bằng văn bản cho Văn phòng Quốc tế?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Sau khi bạn hoàn thành dự án nghiên cứu hợp tác TIGP-X, bạn cần gửi báo cáo nghiên cứu hoàn chỉnh bằng văn bản cho Văn phòng Quốc tế trong vòng hai tuần trước khi quay lại nơi bạn đang theo học."
27,Học bổng,Chương trình thử nghiệm TIGP-X,"Cụ thể, ai chịu trách nhiệm hướng dẫn và đánh giá công việc nghiên cứu của sinh viên tiến sĩ TIGP-X tại Academia Sinica?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,Người nộp đơn chịu trách nhiệm đánh giá hướng dẫn công việc nghiên cứu của sinh viên tiến sĩ TIGP-X tại Academia Sinica.
28,Học bổng,Chương trình thử nghiệm TIGP-X,"Nếu tôi cần phải rời khỏi đất nước trong hơn 2 tuần vì lý do cá nhân, làm thế nào để tính toán số ngày học bổng sẽ bị đình chỉ?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Nếu bạn cần rời khỏi đất nước trong hơn 2 tuần vì lý do cá nhân, việc đình chỉ ngày nhận học bổng sẽ được tính từ ngày đầu tiên khởi hành, không phải hai tuần sau khi khởi hành. Vì vậy, một khi bạn rời khỏi đất nước trong hơn 2 tuần, học bổng sẽ dừng lại kể từ ngày bạn rời khỏi đất nước."
29,Học bổng,Chương trình thử nghiệm TIGP-X,"Khi kết quả nghiên cứu của tôi tại Academia Sinica liên quan đến quyền sở hữu trí tuệ, tôi cần tuân thủ những quy định nào?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Khi thành tích của bạn trong quá trình nghiên cứu tại Academia Sinica liên quan đến quyền sở hữu trí tuệ, bạn cần tuân theo ""Thành tựu Nghiên cứu và Phát triển của Academia Sinica và Phương pháp Sử dụng"" để giải quyết chúng."
30,Học bổng,Chương trình thử nghiệm TIGP-X,Tôi nên làm gì nếu tôi vi phạm đạo đức học thuật trong quá trình nghiên cứu?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Nếu bạn có liên quan đến các hành vi vi phạm đạo đức học thuật trong thời gian nghiên cứu, nó sẽ bị xử lý theo ""Điểm hoạt động và cài đặt của Ủy ban đạo đức học viện Sinica""."
31,Học bổng,Chương trình thử nghiệm TIGP-X,Chương trình thí điểm TIGP-X có thể hợp tác với những tổ chức học thuật và nghiên cứu nước ngoài nào?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Chương trình thí điểm TIGP-X có thể hợp tác với nhiều tổ chức nghiên cứu và học thuật nước ngoài, không giới hạn ở các tổ chức đã ký MOU với Academia Sinica. Nếu khoa của sinh viên cần ký Biên bản ghi nhớ để đáp ứng kế hoạch này, các nhà nghiên cứu tại Academia Sinica cũng có thể hỗ trợ ký vào đó. Chương trình này áp dụng cho ba lĩnh vực học thuật của Academia Sinica."
32,Học bổng,Chương trình thử nghiệm TIGP-X,"Nếu khoa mà sinh viên thuộc đó cần ký Biên bản ghi nhớ, các nhà nghiên cứu của Academia Sinica có thể giúp ký vào đó không?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Có, nếu khoa của sinh viên cần ký Biên bản ghi nhớ để đáp ứng dự án TIGP-X, viện và trung tâm của các nhà nghiên cứu Academia Sinica có thể hỗ trợ việc ký kết."
33,Học bổng,Chương trình thử nghiệm TIGP-X,Kế hoạch này áp dụng cho những lĩnh vực học thuật nào của Academia Sinica?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,Kế hoạch này được áp dụng cho ba lĩnh vực học thuật của Academia Sinica.
34,Học bổng,Chương trình thử nghiệm TIGP-X,Chương trình thí điểm TIGP-X có bất kỳ hạn chế nào về quốc tịch không?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Chương trình thí điểm TIGP-X về cơ bản không có giới hạn về quốc tịch và nghiên cứu sinh tiến sĩ, dù là người bản địa hay nước ngoài, đều có thể nộp đơn. Tuy nhiên, sinh viên Hồng Kông và Macao cứ 6 tháng phải xuất cảnh một lần, không được tham gia hệ thống bảo hiểm y tế, quyền lợi cũng ít hơn so với những sinh viên nước ngoài khác. Sinh viên từ quốc tịch Lu sẽ không được áp dụng cho đến khi ""Quy định về việc cho phép người từ khu vực đại lục vào khu vực Đài Loan"" được sửa đổi. Đối với các ứng dụng từ các trường ở Trung Quốc đại lục, Hồng Kông và Macao, Academia Sinica không khuyến khích các ứng dụng do các yếu tố nhạy cảm về chính trị, tuy nhiên, nếu ứng dụng hữu ích cho nghiên cứu chung giữa hai bên, nó vẫn có thể được xem xét trên một từng trường hợp cụ thể."
35,Học bổng,Chương trình thử nghiệm TIGP-X,Sinh viên từ Hồng Kông và Macao có thể tham gia chương trình này không?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Sinh viên Hồng Kông và Macao có thể tham gia chương trình này, nhưng họ cần phải rời khỏi đất nước sáu tháng một lần, không thể tham gia hệ thống bảo hiểm y tế và có ít quyền lợi hơn các sinh viên nước ngoài khác. Ngoài ra, khi liên quan đến các vấn đề nhạy cảm về chính trị, Academia Sinica sẽ tiến hành xem xét trên cơ sở từng trường hợp."
36,Học bổng,Chương trình thử nghiệm TIGP-X,Sinh viên Trung Quốc đại lục có đủ điều kiện tham gia Chương trình thí điểm TIGP-X không?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Sinh viên từ Trung Quốc đại lục hiện không đủ điều kiện tham gia Chương trình thí điểm TIGP-X và họ cần đợi ""Quy định cho phép người từ khu vực đại lục vào khu vực Đài Loan"" được nới lỏng và sửa đổi trước khi họ có thể đăng ký."
37,Học bổng,Chương trình thử nghiệm TIGP-X,"Liệu các trường từ Trung Quốc đại lục, Hồng Kông và Ma Cao có bị ảnh hưởng bởi các yếu tố chính trị để tham gia vào dự án này?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Có, các trường học ở Trung Quốc đại lục, Hồng Kông và Ma Cao có thể bị ảnh hưởng bởi các yếu tố chính trị để tham gia chương trình này. Academia Sinica không khuyến khích các trường ở những khu vực này tham gia, nhưng nếu đảm bảo rằng ứng dụng giúp ích cho việc nghiên cứu chung giữa hai bên thì vẫn có thể xem xét tùy từng trường hợp."
38,Học bổng,Chương trình thử nghiệm TIGP-X,Các ứng viên có phải phục vụ với tư cách là giáo sư đồng cố vấn không?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Tốt nhất là ứng viên nên làm giáo sư đồng giám sát, nhưng nếu một số trường đại học không thể chấp nhận hệ thống đồng giám sát do các quy định nghiêm ngặt, ứng viên cũng có thể phấn đấu trở thành thành viên ủy ban luận án cho sinh viên tiến sĩ. Tình huống này sẽ được xác định theo từng trường hợp cụ thể, miễn là có thể xác nhận rằng có một tình huống thúc đẩy sự hợp tác thực chất giữa hai bên thì có thể chấp nhận được."
39,Học bổng,Chương trình thử nghiệm TIGP-X,Có thể trở thành thành viên ủy ban luận án nếu tôi không thể phục vụ như một giáo sư đồng cố vấn?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Có, nếu bạn không thể phục vụ với tư cách là giáo sư đồng cố vấn, bạn có thể cố gắng trở thành thành viên ủy ban luận án. Các trường hợp cá nhân sẽ được xem xét trong quá trình xem xét, miễn là có những sự thật thúc đẩy sự hợp tác thực chất giữa hai bên thì có thể chấp nhận được."
40,Học bổng,Chương trình thử nghiệm TIGP-X,Ứng viên có thể trả TIGP-X Ph.,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Miễn là người nộp đơn có thực tế là anh ta thực sự giám sát các nghiên cứu sinh, anh ta có thể sử dụng khoản trợ cấp giải thưởng do Hội đồng Khoa học Quốc gia lên kế hoạch để trả cho các nghiên cứu sinh tiến sĩ của TIGP-X, và không có hạn chế về quốc tịch đối với tư cách sinh viên của chương trình. Hội đồng khoa học quốc gia trợ cấp giải thưởng."
41,Học bổng,Chương trình thử nghiệm TIGP-X,Có bất kỳ hạn chế nào về quốc tịch của sinh viên đối với trợ cấp giải thưởng của Hội đồng Khoa học Quốc gia không?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,Không có giới hạn về quốc tịch của tư cách sinh viên đối với trợ cấp giải thưởng của Hội đồng Khoa học Quốc gia.
42,Học bổng,Chương trình thử nghiệm TIGP-X,"Sau khi tôi được nhận vào Chương trình Thí điểm TIGP-X, Văn phòng Quốc tế có giúp liên hệ với đại sứ quán nước ngoài để xin thị thực không?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Có, sau khi bạn được nhận vào Chương trình Thí điểm TIGP-X, Văn phòng Quốc tế sẽ liên hệ với đại sứ quán nước ngoài nơi bạn ở để hỗ trợ bạn xử lý các vấn đề liên quan đến thị thực."
43,Học bổng,Chương trình thử nghiệm TIGP-X,Văn phòng quốc tế có thông báo trước cho chúng tôi về việc đặt ký túc xá và thanh toán tiền phòng không?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Có, Văn phòng Quốc tế sẽ thông báo trước cho bạn về việc đặt ký túc xá và thanh toán tiền phòng."
44,Học bổng,Chương trình thử nghiệm TIGP-X,"Sau khi nhập cảnh, tôi có thể nhận dịch vụ xác minh thanh toán vé không?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Có, sau khi nhập cảnh, bạn có thể nhận dịch vụ xác minh thanh toán vé."
45,Học bổng,Chương trình thử nghiệm TIGP-X,Tôi có cần tự xử lý việc thay đổi thị thực cư trú sang ARC hay Viện sẽ hỗ trợ trong quá trình này?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Bạn không cần phải tự mình chuyển đổi thị thực cư trú sang ARC, Viện sẽ hỗ trợ bạn thực hiện các thủ tục liên quan."
46,Học bổng,Chương trình thử nghiệm TIGP-X,Viện có hỗ trợ đăng ký bảo hiểm tai nạn và bảo hiểm y tế khi nhập quốc tịch không?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Có, Viện sẽ hỗ trợ bạn đăng ký bảo hiểm tai nạn sau khi bạn nhập cảnh và hỗ trợ bạn đăng ký bảo hiểm y tế và nhập quốc tịch sau khi bạn nhập cảnh hơn 183 ngày."
47,Học bổng,Chương trình thử nghiệm TIGP-X,Tôi cần đăng ký tài khoản bưu điện ở đâu?,học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,Quá trình đăng ký tài khoản bưu điện của bạn sẽ được hỗ trợ bởi viện hoặc trung tâm mà bạn trực thuộc sau khi bạn nhập cảnh vào quốc gia này.
48,Học bổng,Chương trình thử nghiệm TIGP-X,"Sau khi sống trong ký túc xá TIGP trong một năm, có dịch vụ hỗ trợ thuê nhà nào không?",học thuật,https://dia.sinica.edu.tw/pages/3896,Thẩm Đức Tú 02-27871412,"Có, sau một năm ở ký túc xá TIGP, viện hoặc trung tâm cung cấp hỗ trợ nhà ở."
49,Học bổng,Chương trình thực tập sau đại học quốc tế (TIIP),TIIP được thành lập khi nào và mục đích của nó là gì?,học thuật,https://tigpsip.apps.sinica.edu.tw/index.php,Trần Chí Linh 2787-1405,"TIIP được thành lập để cung cấp cho các học giả trẻ nước ngoài cơ hội thực tập, cho họ biết thêm về chương trình sau đại học quốc tế của Academia Sinica và nâng cao tinh thần sẵn sàng học tập của họ."
50,Học bổng,Chương trình thực tập sau đại học quốc tế (TIIP),Thời gian nộp hồ sơ có phải từ 01/01 đến 28/02 hàng năm không?,học thuật,https://tigpsip.apps.sinica.edu.tw/index.php,Trần Chí Linh 2787-1405,"Có, thời gian áp dụng hàng năm là từ ngày 1 tháng 1 đến ngày 28 tháng 2."
51,Học bổng,Chương trình thực tập sau đại học quốc tế (TIIP),Tôi có thể đăng ký chương trình thực tập mùa hè này trực tuyến không?,học thuật,https://tigpsip.apps.sinica.edu.tw/index.php,Trần Chí Linh 2787-1405,"Có, bạn có thể đăng ký chương trình thực tập mùa hè này thông qua hệ thống trực tuyến. Thời gian nộp đơn từ ngày 1 tháng 1 đến ngày 28 tháng 2 hàng năm."
52,Học bổng,Chương trình thực tập sau đại học quốc tế (TIIP),"Khi đăng ký, bạn cần chọn ba cố vấn dựa trên sở thích nghiên cứu và kinh nghiệm học tập của riêng bạn?",học thuật,https://tigpsip.apps.sinica.edu.tw/index.php,Trần Chí Linh 2787-1405,"Có, khi đăng ký, bạn cần chọn ba cố vấn trong hệ thống đăng ký theo sở thích nghiên cứu và kinh nghiệm học tập của mình."
53,Học bổng,Chương trình thực tập sau đại học quốc tế (TIIP),"Thời gian thực tập cố định là 2 tháng, chia làm ba đợt đúng không?",học thuật,https://tigpsip.apps.sinica.edu.tw/index.php,Trần Chí Linh 2787-1405,"Có, thời gian thực tập được cố định là hai tháng, được chia thành ba cấp: cấp đầu tiên là từ ngày 1 tháng 5 đến ngày 30 tháng 6, cấp thứ hai là từ ngày 1 tháng 6 đến ngày 31 tháng 7 và cấp thứ ba là ngày 7 tháng 8 đến ngày 31 tháng 8."
54,Học bổng,Chương trình thực tập sau đại học quốc tế (TIIP),Ai có thể nộp đơn cho chương trình thực tập mùa hè này?,học thuật,https://tigpsip.apps.sinica.edu.tw/index.php,Trần Chí Linh 2787-1405,"Những người có thể đăng ký chương trình thực tập mùa hè này là sinh viên hiện tại có quốc tịch nước ngoài, bao gồm sinh viên năm cuối đại học, sinh viên hiện tại của chương trình thạc sĩ sau đại học và sinh viên trên lớp thứ tư của hệ thống bằng kép cử nhân và thạc sĩ năm năm. , Những người có bằng cử nhân hoặc thạc sĩ cũng có thể nộp đơn."
55,Học bổng,Chương trình thực tập sau đại học quốc tế (TIIP),Tôi có thể sắp xếp các công việc khác trong thời gian thực tập không?,học thuật,https://tigpsip.apps.sinica.edu.tw/index.php,Trần Chí Linh 2787-1405,"Trong thời gian thực tập, bạn không được đảm nhận các công việc khác, phải cống hiến hết mình cho quá trình thực tập và tuân thủ các quy định có liên quan của Academia Sinica. Việc không tuân thủ có thể dẫn đến việc chấm dứt chương trình thực tập."
56,Học bổng,Chương trình thực tập sau đại học quốc tế (TIIP),Chương trình thực tập có bị chấm dứt nếu vi phạm nội quy không?,học thuật,https://tigpsip.apps.sinica.edu.tw/index.php,Trần Chí Linh 2787-1405,"Có, chương trình thực tập sẽ bị chấm dứt nếu vi phạm nội quy."
