category,title,context,group,url,contact
公文管理系統,稽催人員,如需查詢限期公文相關資料 ，可利用速別進行查詢，速別欄位下拉後選擇最下方之空白即代表限期公文 。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,稽催人員,依其組織架構可查詢單位內之權限表單 。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,稽催人員,用於查詢系統內已編目 案件、舊系統轉置案件、數位內容封裝內容、已歸檔紙本公文之影像掃描檔，並可透過檔案查詢進行調案申請。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,稽催人員,提供逾期未結案件稽催表、公文處理月報表、專案管制案件明細表、院本部各單位公文統計表、公文決行件數統計表、線上簽核統計表等相關稽催統計表功能，並可提供 PDF 、 TXT 、 CSV 、 DOC 、 DOCX 、 ODF 等格式下載。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,稽催人員,以院本部為例，機關稽催人員檢查各單位公文處理時限及稽催研考作業時簽報秘書長核閱使用可查詢專案管制案件,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,稽催人員,可查詢期間內線上公文簽辦統計資料,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,稽催人員,系統於每週一下午5 :30開始寄發稽催信予承辦人及單位登記桌，隔週一下午 5 :30 寄發稽催信予主管稽催內容為提醒該單位公文即將到期或已逾期 。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,主管,系統可以個人偏好設定處隨時切換中英文頁面,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,主管,研究所中心主管使用行動裝置手機或平板電腦批核公文時，不需另外下載 APP，返回辦公室後請以自然人憑證補簽公文，手機若使用非院內網路連線則需先登入VPN 後才可使用公文系統 。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,主管,加會功能提供二層以上主管使用。被加會之單位於會畢後，公文流程會先回到啟動加會之主管身上進行批核作業，批示後會依照預設流程往下一關送件。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,主管,若主管有修改附件，附件管理的版次會更新，系統附件清單，則會改變字體顏色為紅色作為標註，經修改後之附件，其註記之顏色將持續呈現至決行回承辦人，清稿後才顯示正常。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
